number,name,position,height,weight,class,hometown,player_image
0,Louis Tang,G,"6' 4""",195 lbs,SO,"Kaohsiung, Taiwan",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593711.png
1,Tragen Fahl,F,"6' 8""",195 lbs,SR,"Virginia Beach, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280098.png
2,Trey Bonham,G,"6' 0""",170 lbs,FR,"Mobile, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703868.png
5,Greg Parham,G,"6' 4""",176 lbs,SR,"Richmond, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280099.png
10,Kamdyn Curfman,G,"6' 1""",186 lbs,SO,"North Bethesda, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593713.png
11,Devin Butler,G,"6' 2""",195 lbs,FR,"Ridgeland, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703869.png
12,Ta'Vonne Bond,G,"6' 0""",177 lbs,SR,"Columbia, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280101.png
14,Sam Wolfe,F,"6' 8""",214 lbs,SO,"Charlotte, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593714.png
15,Myles Lewis,G,"6' 5""",186 lbs,SR,"Ashburn, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280102.png
21,Connor Arnold,F,"6' 7""",206 lbs,JR,"Knoxville, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398256.png
24,Tanner Mans,G,"6' 6""",187 lbs,FR,"Wichita, KS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703870.png
30,Sean Conway,G,"6' 5""",215 lbs,SO,"Fairfield, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593716.png
32,Caleb Moss,F,"6' 7""",200 lbs,FR,"Dillwyn, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703871.png
34,Jake Stephens,C,"6' 10""",266 lbs,JR,"Bunker Hill, WV",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398257.png
42,DJ Nussbaum,C,"6' 9""",230 lbs,FR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703872.png
