number,name,position,height,weight,class,hometown,player_image
1,Hyunjung Lee,F,"6' 7""",210 lbs,SO,"Kong Ju City, South Korea",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592308.png
2,Emory Lanier,G,"6' 3""",180 lbs,FR,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4567082.png
3,Sam Mennenga,F,"6' 9""",245 lbs,FR,"Auckland, New Zealand",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4700862.png
5,Grant Huffman,G,"6' 3""",185 lbs,FR,"Aurora, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432522.png
12,David Kristensen,F,"6' 10""",210 lbs,SO,"Aarhus, Denmark",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432020.png
13,Mike Jones,G,"6' 5""",210 lbs,SO,"Woodbury, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396784.png
22,Drew Dibble,G,"5' 11""",185 lbs,JR,"Nashville, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592309.png
24,Carter Collins,G,"6' 3""",190 lbs,SR,"Chapel Hill, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278347.png
25,Bates Jones,F,"6' 8""",225 lbs,SR,"Charlotte, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278348.png
31,Kellan Grady,G,"6' 5""",205 lbs,SR,"Boston, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278349.png
32,Nelson Boachie-Yiadom,F,"6' 8""",220 lbs,JR,"London, England",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396786.png
35,Luka Brajkovic,F,"6' 10""",250 lbs,JR,"Feldkirch, Austria",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396787.png
40,Ben Craig,G,"6' 1""",190 lbs,JR,"Montreat, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4700863.png
53,David Czerapowicz,G,"6' 3""",185 lbs,SO,"Gothenburg, Sweden",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396788.png
