number,name,position,height,weight,class,hometown,player_image
0,Josh Caldwell,G,"6' 2""",185 lbs,JR,"Columbia, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397607.png
1,Jalen Rucker,G,"5' 10""",180 lbs,FR,"Baltimore, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4705299.png
2,Brendan Thiele,G,"6' 5""",205 lbs,JR,"Kearny, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397613.png
3,Traye Carson,G,"5' 8""",160 lbs,FR,"Anderson, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4705300.png
4,Chris Mann,F,"6' 6""",205 lbs,SO,"Phillipsburg, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593075.png
5,Mark Madden,G,"6' 5""",210 lbs,SR,"South Bend, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4284078.png
10,Tucker Blackwell,G,"6' 2""",190 lbs,SR,"Bloomington, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4284076.png
12,Nick Finke,F,"6' 7""",223 lbs,SR,"Champaign, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4284077.png
13,Lonnie Grayson,G,"6' 0""",180 lbs,SR,"Cincinnati, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4284075.png
15,Noah Jager,G,"5' 9""",165 lbs,FR,"Bloomington, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4705301.png
21,Zach Lezanic,G,"6' 0""",165 lbs,FR,"Berwyn, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4705302.png
22,Kwabena Davis,G,"6' 3""",182 lbs,FR,"Columbia, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4705303.png
23,Aaron Duhart,G,"6' 0""",190 lbs,JR,"Richmond, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397609.png
24,Jared Cross,G,"6' 3""",196 lbs,FR,"Leesburg, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4705304.png
25,Jordan Coleman,G,"6' 6""",190 lbs,JR,"Greenwood, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397610.png
30,Ben Kinker,F,"6' 9""",220 lbs,JR,"Greensburg, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397611.png
32,John Scully,G,"6' 1""",185 lbs,JR,"Flower Mound, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397612.png
34,Charlie Peterson,F,"6' 9""",223 lbs,FR,"Indianapolis, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4705305.png
35,Alex King,F,"6' 8""",200 lbs,SR,"Columbus, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4284080.png
43,Isaac Bullard,G,"6' 4""",210 lbs,FR,"Pflugerville, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4705306.png
44,Matt Dove,F,"6' 10""",240 lbs,FR,"Princeton, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4705307.png
52,Ben Jensen,F,"6' 10""",200 lbs,SO,"Fairfax, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593078.png
53,Zach Rocco,G,"6' 1""",180 lbs,FR,"Export, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4705308.png
54,Abe Johnson,F,"6' 8""",225 lbs,FR,"Missoula, MT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4705309.png
