number,name,position,height,weight,class,hometown,player_image
0,Rajeir Jones,G,"6' 3""",190 lbs,SO,"Baltimore, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4597907.png
1,Andrew Lewis,G,"6' 3""",180 lbs,SR,"Milwaukee, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4597908.png
2,Levelle Zeigler,G,"6' 1""",175 lbs,JR,"Oakland, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702031.png
3,Isaiah Lewis,G,"6' 1""",155 lbs,FR,"Romulus, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4597984.png
4,Ke'Sean Davis,F,"6' 7""",210 lbs,SR,"Compton, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4597985.png
5,Xavier Johnson,G,"5' 11""",160 lbs,SR,"Dallas, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4597988.png
10,Carlo Marble,F,"6' 5""",200 lbs,SR,"West Des Moines, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4597913.png
11,Kalil Whitehead,F,"6' 5""",195 lbs,SO,"Detroit, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4597993.png
12,Isaiah Simpson,C,"6' 9""",240 lbs,JR,"Richmond, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702032.png
13,Aaris-Monte Bonds,F,"6' 6""",215 lbs,JR,"Denver, CO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702033.png
15,Coreyoun Rushin,F,"6' 6""",200 lbs,JR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592597.png
20,Lou Demuth,C,"7' 0""",235 lbs,FR,"Luxembourg City, Luxembourg",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702034.png
23,Jordan Polynice,G,"6' 6""",175 lbs,JR,"Santa Clarita, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702035.png
35,Solomon Hunt,C,"6' 9""",272 lbs,SR,"Pomona, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4597915.png
