number,name,position,height,weight,class,hometown,player_image
0,RJ Rhoden,G,"6' 3""",195 lbs,FR,"Daytona Beach, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592940.png
2,Jordan Roberts,G,"6' 9""",200 lbs,SR,"Bakersfield, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278751.png
3,Drew Cobb,G,"6' 4""",205 lbs,SR,"Sacramento, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397496.png
4,Justin Rene,G,"6' 3""",175 lbs,FR,"Long Beach, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432086.png
5,Shaden Knight,G,"5' 10""",150 lbs,FR,"Rancho Cucamonga, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592942.png
10,Max De Geest,G,"6' 3""",185 lbs,SO,"Opunake, New Zealand",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4394669.png
11,Isaiah Washington,G,"6' 1""",195 lbs,SR,"Harlem, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277967.png
12,Jadon Jones,G,"6' 5""",190 lbs,FR,"Cerritos, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4611534.png
13,Romelle Mansel,F,"6' 9""",230 lbs,SO,"Playa Del Rey, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431835.png
14,Colin Slater,G,"6' 1""",190 lbs,SR,"New Orleans, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066475.png
24,Joe Hampton,F,"6' 8""",250 lbs,JR,"Washington, DC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702587.png
25,Teddy Ochieng,F,"6' 8""",195 lbs,SO,"Nairobi, Kenya",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397451.png
31,Chance Hunter,G,"6' 6""",190 lbs,JR,"Inglewood, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592943.png
32,Trever Irish,C,"7' 0""",230 lbs,JR,"Lewiston, ME",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592944.png
35,Milos Apic,C,"6' 10""",200 lbs,JR,"Novi Sad, Serbia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4290295.png
35,Raymond Hawkins III,F,"6' 9""",240 lbs,SO,"Oakland, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432883.png
40,Jeffrey Yan,C,"6' 9""",275 lbs,SO,"Shanghai, China",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4410862.png
