number,name,position,height,weight,class,hometown,player_image
0,Leon Ayers III,G,"6' 6""",180 lbs,JR,"Troy, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703813.png
1,Kamar Robertson,G,"6' 2""",160 lbs,SO,"Alpharetta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593674.png
2,Neftali Alvarez,G,"6' 2""",165 lbs,SO,"Catano, Puerto Rico",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398075.png
3,Jeffrey Gary,G,"6' 4""",180 lbs,JR,"Austin, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279215.png
5,Drew Thomas,F,"6' 7""",185 lbs,FR,"Smyrna, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703814.png
10,Shannon Grant,C,"6' 10""",280 lbs,FR,"Sylacauga, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703815.png
11,Jovan Tucker,G,"6' 3""",175 lbs,FR,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703816.png
12,Mitch Prendergast,G,"6' 0""",190 lbs,JR,"Dallas, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280033.png
14,Victor Bafutto,C,"6' 10""",230 lbs,JR,"Brasilia, Brazil",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280036.png
15,John Treanor,F,"6' 6""",210 lbs,FR,"Roswell, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703817.png
20,Ross Cummings,G,"6' 3""",180 lbs,SR,"Dickson, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067720.png
22,Felipe Haase,F,"6' 9""",253 lbs,JR,"Osorno, Chile",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278110.png
23,James Glisson III,F,"6' 6""",210 lbs,SO,"Decatur, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593676.png
25,Maciej Bender,F,"6' 11""",255 lbs,SR,"Warsaw, Poland",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066332.png
30,Diego Rivera,G,"6' 2""",180 lbs,SO,"Bayamon, Puerto Rico",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593675.png
31,Jacksen Greco,G,"6' 3""",150 lbs,FR,"Canton, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703818.png
35,Patrick Urey,F,"6' 6""",210 lbs,SO,"Chattanooga, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398231.png
