number,name,position,height,weight,class,hometown,player_image
0,Kyle Lofton,G,"6' 3""",190 lbs,JR,"Hillside, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397220.png
1,Dominick Welch,G,"6' 5""",200 lbs,JR,"Buffalo, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397221.png
2,Eddie Creal,G,"6' 4""",210 lbs,JR,"Joliet, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701014.png
3,Alpha Okoli,G,"6' 5""",200 lbs,JR,"Los Angeles, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397222.png
4,Anthony Roberts,G,"6' 4""",190 lbs,JR,"Detroit, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701015.png
5,Jaren Holmes,G,"6' 4""",215 lbs,JR,"Romulus, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701016.png
10,Alejandro Vasquez,G,"6' 3""",200 lbs,SO,"Queens, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592489.png
11,Josh Bell,G,"6' 5""",190 lbs,FR,"Frederick, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701017.png
12,Quintin Metcalf,F,"6' 8""",200 lbs,FR,"Seoul, South Korea",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701018.png
21,Osun Osunniyi,F,"6' 10""",220 lbs,JR,"Pleasantville, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397224.png
23,Jermaine Taggart,G,"6' 3""",162 lbs,FR,"Rochester, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701019.png
33,Jalen Adaway,G,"6' 5""",210 lbs,JR,"Logansport, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279431.png
35,Justin Winston,F,"6' 8""",225 lbs,SO,"West Orange, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431854.png
40,Jalen Shaw,F,"6' 10""",248 lbs,JR,"Elgin, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701020.png
