number,name,position,height,weight,class,hometown,player_image
0,Wendell Moore Jr.,F,"6' 5""",216 lbs,SO,"Charlotte, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592187.png
1,Jalen Johnson,F,"6' 9""",220 lbs,FR,"Milwaukee, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701230.png
2,DJ Steward,G,"6' 2""",163 lbs,FR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701231.png
3,Jeremy Roach,G,"6' 1""",175 lbs,FR,"Leesburg, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433135.png
5,Jaemyn Brakefield,F,"6' 8""",216 lbs,FR,"Jackson, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432169.png
12,Patrick Tape,F,"6' 9""",233 lbs,SR,"Charlotte, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066805.png
13,Joey Baker,F,"6' 6""",201 lbs,JR,"Fayetteville, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395624.png
14,Jordan Goldwire,G,"6' 2""",184 lbs,SR,"Norcross, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277845.png
15,Mark Williams,C,"7' 0""",243 lbs,FR,"Virginia Beach, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701232.png
21,Matthew Hurt,F,"6' 9""",235 lbs,SO,"Rochester, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431673.png
30,Michael Savarino,G,"6' 0""",185 lbs,SO,"Durham, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592188.png
34,Henry Coleman III,F,"6' 7""",229 lbs,FR,"Richmond, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432186.png
45,Keenan Worthington,F,"6' 9""",225 lbs,SO,"Chapel Hill, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592189.png
51,Mike Buckmire,G,"6' 2""",175 lbs,SR,"Blue Bell, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277849.png
