number,name,position,height,weight,class,hometown,player_image
0,DJ Horne,G,"6' 1""",175 lbs,SO,"Raleigh, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431993.png
1,Dedric Boyd,G,"6' 4""",185 lbs,JR,"Brownsville, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279854.png
2,Josiah Strong,G,"6' 3""",194 lbs,JR,"Brooklyn Park, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398146.png
3,Howard Fleming Jr.,G,"6' 5""",190 lbs,FR,"Louisville, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703899.png
4,Abdou Ndiaye,F,"6' 9""",195 lbs,SO,"Louga, Senegal",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397375.png
10,Emon Washington,G,"6' 6""",175 lbs,FR,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703900.png
11,Alston Andrews,F,"6' 9""",220 lbs,FR,"Detroit, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703901.png
12,Antonio Reeves,G,"6' 4""",185 lbs,SO,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592686.png
13,Sy Chatman,F,"6' 8""",220 lbs,JR,"Minneapolis, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397162.png
14,Nik Stadelman,G,"6' 0""",175 lbs,FR,"Rockford, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703902.png
21,Dusan Mahorcic,F,"6' 10""",230 lbs,JR,"Belgrade, Serbia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703903.png
23,Harouna Sissoko,F,"6' 7""",210 lbs,FR,"Kayes, Mali",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592687.png
24,Jayden Johnson,G,"6' 6""",195 lbs,FR,"Batavia, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703904.png
25,Alex Kotov,F,"6' 10""",215 lbs,SO,"Moscow, Russia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703905.png
34,Malcolm Miller,G,"6' 4""",210 lbs,FR,"Shelbyville, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592685.png
