number,name,position,height,weight,class,hometown,player_image
0,Terrell Williams Jr.,F,"6' 5""",200 lbs,FR,"Arlington, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4594110.png
1,Ahsante Shivers,G,"6' 4""",210 lbs,SR,"Seat Pleasant, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067352.png
4,Isaiah Rollins,G,"6' 3""",185 lbs,JR,"Opelousas, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398430.png
5,Jayden Saddler,G,"6' 1""",195 lbs,JR,"Aberdeen, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4402919.png
10,Delor Johnson,G,"6' 3""",195 lbs,SO,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433014.png
11,DeSean Woods,G,"6' 0""",165 lbs,FR,"Lexington, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703201.png
13,Micah Bradford,G,"6' 1""",170 lbs,SR,"Bourbonnais, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067452.png
20,Lamarcus Lee,G,"6' 2""",185 lbs,SR,"Baton Rouge, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4594114.png
21,Harrison Henderson,C,"6' 11""",240 lbs,SR,"Dallas, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066434.png
22,Andre Allen,C,"6' 9""",215 lbs,SR,"Los Angeles, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592362.png
23,James Edwards,C,"6' 11""",205 lbs,SR,"Seattle, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4594116.png
24,Andre Toure,F,"6' 8""",210 lbs,JR,"Paris, France",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398162.png
25,Samkelo Cele,G,"6' 5""",210 lbs,JR,"Durban, South Africa",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703202.png
30,Brendon Brooks,G,"5' 9""",165 lbs,SR,"Dallas, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4402918.png
32,Jamarcus Jones,C,"6' 7""",210 lbs,JR,"Sardis, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703203.png
33,Jason Holliday,G,"6' 4""",210 lbs,JR,"Baton Rouge, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593685.png
35,Kirk Parker,C,"6' 7""",245 lbs,JR,"Vicksburg, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4594117.png
55,Damiree Burns,F,"6' 7""",210 lbs,SO,"New Orleans, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4594111.png
