number,name,position,height,weight,class,hometown,player_image
0,Nate Heise,G,"6' 4""",191 lbs,FR,"Lake City, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703912.png
1,Cole Henry,F,"6' 9""",235 lbs,FR,"Oskaloosa, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433004.png
2,Evan Gauger,G,"6' 2""",175 lbs,FR,"Indianola, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431970.png
3,Tywhon Pickford,G,"6' 4""",200 lbs,SR,"Minneapolis, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279167.png
4,AJ Green,G,"6' 4""",189 lbs,JR,"Cedar Falls, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397475.png
10,Logan Wolf,G,"6' 4""",220 lbs,FR,"Cedar Falls, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592719.png
11,Trae Berhow,G,"6' 5""",198 lbs,SR,"Mayer, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280203.png
13,Bowen Born,G,"5' 11""",170 lbs,FR,"Norwalk, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703913.png
14,Goanar Mar,F,"6' 7""",215 lbs,SR,"Minneapolis, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278356.png
22,Antwan Kimmons,G,"6' 0""",185 lbs,SO,"Oakdale, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433020.png
23,Derek Krogmann,F,"6' 7""",235 lbs,FR,"Manchester, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592718.png
32,Tytan Anderson,F,"6' 6""",185 lbs,FR,"Eldridge, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703914.png
33,Drew Daniel,F,"6' 6""",205 lbs,FR,"West Des Moines, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703915.png
34,James Betz,F,"6' 6""",226 lbs,SO,"Ventura, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431904.png
35,Noah Carter,F,"6' 6""",229 lbs,SO,"Dubuque, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431923.png
50,Austin Phyfe,F,"6' 9""",250 lbs,JR,"Waverly, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279169.png
