number,name,position,height,weight,class,hometown,player_image
0,Raheim Sullivan,G,"6' 1""",175 lbs,JR,"Toronto, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703830.png
1,Hakim Byrd,G,"5' 10""",155 lbs,FR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4590396.png
2,Ricardo Wright,G,"6' 4""",185 lbs,FR,"Eustis, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703831.png
5,Michael Cubbage,G,"6' 4""",180 lbs,SR,"Sicklerville, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398412.png
10,Henry Makeny,F,"6' 7""",185 lbs,SO,"Sydney, NSW",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593332.png
11,Victor Enoh,C,"6' 7""",250 lbs,JR,"Decatur, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278286.png
13,Matt Herasme,G,"6' 3""",180 lbs,JR,"Chester, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398413.png
15,Jordan Jones,C,"6' 8""",205 lbs,SR,"Baltimore, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067302.png
20,Terrence Echols,G,"6' 2""",185 lbs,SR,"Fayetteville, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703832.png
21,Tyler Saint-Furcy,G,"6' 4""",180 lbs,SO,"Inwood, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593333.png
23,Javon Cooley,F,"6' 5""",185 lbs,FR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703833.png
24,Braden Bell,F,"6' 7""",190 lbs,JR,"Rowlett, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593334.png
25,Tucker Lee,G,"6' 3""",180 lbs,SR,"Kent, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279710.png
33,Zion Tordoff,C,"6' 8""",220 lbs,SR,"Bradford, England",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593335.png
