number,name,position,height,weight,class,hometown,player_image
0,Fah'Mir Ali,G,"5' 10""",180 lbs,FR,"Wilmington, DE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702211.png
1,Keishon Porter,G,"6' 4""",190 lbs,FR,"Macclesfield, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702212.png
2,Quinton Morton-Robertson,G,"5' 8""",165 lbs,SO,"Radford, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592761.png
3,Jordan Hemphill,G,"6' 5""",190 lbs,JR,"Bentonville, AR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592764.png
4,Josiah Jeffers,G,"6' 1""",170 lbs,JR,"Burlington, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397819.png
5,Dante Moses,G,"6' 4""",190 lbs,JR,"Riviera Beach, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702213.png
10,Joshua Walker,F,"6' 7""",200 lbs,FR,"Upper Marlboro, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702214.png
11,Miles Jones,G,"6' 6""",210 lbs,SO,"Radford, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592762.png
13,Shaquan Jules,F,"6' 7""",235 lbs,JR,"Orlando, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702215.png
14,Chyree Walker,F,"6' 5""",200 lbs,JR,"Upper Marlboro, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279192.png
15,Bryan Hart,G,"6' 1""",180 lbs,SR,"Hampton, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702216.png
20,Dravon Mangum,F,"6' 8""",200 lbs,SO,"Roxboro, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397471.png
21,Kobe Tigney,G,"6' 3""",195 lbs,FR,"Winchester, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592763.png
22,Lewis Djonkam,C,"6' 9""",245 lbs,JR,"Springfield, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278422.png
23,Anias Saunders,G,"6' 2""",195 lbs,SO,"Culpeper, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279057.png
30,Jamal Burke,F,"6' 10""",240 lbs,JR,"Greenville, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702217.png
45,Xavier Lipscomb,G,"6' 2""",195 lbs,FR,"Washington, DC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702218.png
