number,name,position,height,weight,class,hometown,player_image
0,Geo Baker,G,"6' 4""",195 lbs,SR,"Derry, NH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277986.png
1,Oskar Palmquist,F,"6' 8""",220 lbs,FR,"Gothenburg, Sweden",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4600664.png
2,Daniel Lobach,F,"6' 7""",210 lbs,FR,"Durham, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592735.png
3,Mawot Mag,F,"6' 7""",215 lbs,FR,"Melbourne, VIC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4602948.png
4,Paul Mulcahy,G,"6' 6""",210 lbs,SO,"Bayonne, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432849.png
5,Cliff Omoruyi,C,"6' 11""",240 lbs,FR,"Benin City, Nigeria",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433155.png
10,Montez Mathis,G,"6' 4""",210 lbs,JR,"Baltimore, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397250.png
11,Mamadou Doucoure,F,"6' 9""",250 lbs,JR,"Bamako, Mali",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277988.png
15,Myles Johnson,C,"6' 11""",255 lbs,JR,"Long Beach, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277987.png
21,Dean Reiber,F,"6' 10""",225 lbs,FR,"Greensboro, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4581507.png
22,Caleb McConnell,G,"6' 7""",195 lbs,JR,"Jacksonville, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397249.png
23,Nick Brooks,G,"6' 1""",185 lbs,SR,"Somerset, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4078297.png
24,Ron Harper Jr.,G,"6' 6""",245 lbs,JR,"Franklin Lakes, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397251.png
25,Aiden Terry,G,"5' 11""",150 lbs,FR,"Louisville, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702337.png
42,Jacob Young,G,"6' 2""",185 lbs,SR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066326.png
45,Jaden Jones,G,"6' 8""",195 lbs,FR,"Dallas, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4712921.png
55,Luke Nathan,C,"6' 11""",235 lbs,JR,"Randolph, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277990.png
