number,name,position,height,weight,class,hometown,player_image
0,Dexter Dennis,G,"6' 5""",210 lbs,JR,"Baker, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396676.png
1,Tyson Etienne,G,"6' 2""",200 lbs,SO,"Englewood, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432887.png
2,Craig Porter Jr.,G,"6' 2""",185 lbs,JR,"Terre Haute, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701233.png
3,Alterique Gilbert,G,"6' 0""",180 lbs,SR,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066441.png
4,Ricky Council IV,G,"6' 6""",205 lbs,FR,"Durham, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701234.png
5,Trey Wade,F,"6' 6""",221 lbs,SR,"Marietta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279111.png
10,Remy Robert II,G,"6' 2""",188 lbs,JR,"Baton Rouge, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701235.png
11,Chaunce Jenkins,G,"6' 4""",175 lbs,FR,"Newport News, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701236.png
12,Trevin Wade,G,"5' 11""",175 lbs,JR,"Marietta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701237.png
14,Jacob Herrs,G,"6' 2""",185 lbs,SR,"Wichita, KS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278484.png
15,Brycen Bush,G,"6' 0""",172 lbs,SR,"Wichita, KS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278486.png
22,Jaden Seymour,F,"6' 9""",205 lbs,FR,"Charlotte, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432433.png
24,Morris Udeze,F,"6' 8""",235 lbs,JR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396681.png
25,Clarence Jackson,F,"6' 7""",210 lbs,SO,"Dublin, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701238.png
40,Josaphat Bilau,F,"6' 10""",232 lbs,FR,"La Roche-Sur-Yon, France",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4565433.png
44,Isaiah Poor Bear-Chandler,F,"6' 9""",250 lbs,JR,"Omaha, NE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396685.png
