number,name,position,height,weight,class,hometown,player_image
0,Mike McGuirl,G,"6' 2""",195 lbs,SR,"Ellington, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277895.png
1,Kaosi Ezeagu,F,"6' 10""",255 lbs,SO,"Brampton, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397867.png
2,Selton Miguel,G,"6' 4""",210 lbs,FR,"Luanda, Angola",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433187.png
3,DaJuan Gordon,G,"6' 4""",190 lbs,SO,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432891.png
4,Seryee Lewis,F,"6' 9""",230 lbs,FR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4700532.png
5,Rudi Williams,G,"6' 3""",182 lbs,JR,"Hamilton, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4700534.png
11,Antonio Gordon,F,"6' 9""",215 lbs,SO,"Lawton, OK",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431972.png
12,Carlton Linguard Jr.,F,"6' 11""",215 lbs,FR,"San Antonio, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4700533.png
14,Drew Honas,G,"6' 0""",170 lbs,JR,"Medicine Lodge, KS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4700531.png
21,Davion Bradford,F,"7' 0""",265 lbs,FR,"St. Louis, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4700530.png
22,Luke Kasubke,G,"6' 5""",190 lbs,FR,"St. Louis, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432443.png
23,Montavious Murphy,F,"6' 9""",230 lbs,SO,"Spring, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431780.png
24,Nijel Pack,G,"6' 0""",180 lbs,FR,"Indianapolis, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4576062.png
35,Joe Petrakis,F,"6' 9""",220 lbs,SO,"Wichita, KS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592211.png
