number,name,position,height,weight,class,hometown,player_image
0,Sekou Toure,G,"6' 5""",185 lbs,JR,"Conakry, Guinea",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702593.png
1,Jay Nagle,F,"6' 8""",215 lbs,JR,"Vacaville, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397643.png
2,Josh Pierre-Louis,G,"6' 4""",185 lbs,SO,"Plainfield, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431795.png
3,JaQuori McLaughlin,G,"6' 4""",190 lbs,SR,"Tacoma, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066496.png
4,Devearl Ramsey,G,"6' 0""",185 lbs,SR,"Los Angeles, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066700.png
5,Miles Norris,F,"6' 10""",220 lbs,JR,"San Diego, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397104.png
11,Brandon Cyrus,G,"6' 5""",190 lbs,SR,"Oakville, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4065775.png
12,Amadou Sow,F,"6' 9""",235 lbs,JR,"Bamako, Mali",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397644.png
13,Ajare Sanni,G,"6' 3""",170 lbs,SO,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397676.png
14,Jakov Kukic,F,"6' 10""",230 lbs,FR,"Split, Croatia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431850.png
15,Max Cheylov,G,"6' 3""",175 lbs,FR,"Toronto, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592993.png
23,Destin Barnes,F,"6' 7""",215 lbs,SR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067100.png
24,Robinson Idehen,F,"6' 10""",230 lbs,SR,"Tudela, Spain",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397646.png
50,Gage Gomez,G,"6' 3""",190 lbs,FR,"Arroyo Grande, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702594.png
52,Kyle MacLean,G,"6' 2""",190 lbs,FR,"Westlake Village, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702595.png
54,Niko Rocak,F,"6' 9""",220 lbs,FR,"Geneva, Switzerland",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702596.png
55,Darren Long,G,"6' 3""",165 lbs,FR,"Altadena, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592994.png
NA,Calvin Wishart,G,"6' 2""",185 lbs,JR,"Delano, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397521.png
