number,name,position,height,weight,class,hometown,player_image
0,Justin Smith,F,"6' 7""",230 lbs,SR,"Buffalo Grove, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277943.png
1,JD Notae,G,"6' 1""",195 lbs,JR,"Covington, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278435.png
2,Vance Jackson,F,"6' 9""",238 lbs,SR,"Pasadena, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066442.png
3,Desi Sills,G,"6' 1""",202 lbs,JR,"Jonesboro, AR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395701.png
4,Davonte Davis,G,"6' 3""",180 lbs,FR,"Jacksonville, AR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432197.png
5,Moses Moody,G,"6' 6""",205 lbs,FR,"Little Rock, AR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432171.png
10,Jaylin Williams,F,"6' 10""",245 lbs,FR,"Fort Smith, AR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432823.png
11,Jalen Tate,G,"6' 6""",175 lbs,SR,"Pickerington, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067442.png
12,Khalen Robinson,G,"6' 0""",175 lbs,FR,"Little Rock, AR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4565207.png
13,Emeka Obukwelu,F,"6' 8""",235 lbs,SR,"Plano, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4283068.png
14,Brandon Kimble,F,"6' 7""",180 lbs,SR,"Indianola, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4594087.png
20,Kamani Johnson,F,"6' 7""",215 lbs,JR,"Brooklyn, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397556.png
22,Abayomi Iyiola,F,"6' 9""",230 lbs,JR,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278475.png
23,Connor Vanover,F,"7' 3""",247 lbs,SO,"Little Rock, AR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397052.png
24,Ethan Henderson,F,"6' 8""",210 lbs,JR,"Little Rock, AR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395706.png
33,Bryson Morehead,F,"6' 8""",160 lbs,FR,"Katy, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702184.png
