number,name,position,height,weight,class,hometown,player_image
0,KK Curry,F,"6' 6""",195 lbs,SO,"Cleveland, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431933.png
1,Howard Washington,G,"6' 2""",167 lbs,SR,"Buffalo, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278030.png
2,David Walker,G,"6' 3""",205 lbs,JR,"Toronto, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702079.png
3,Tyreke Locure,G,"6' 0""",165 lbs,SO,"New Orleans, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432038.png
4,Kayo Goncalves,F,"6' 8""",212 lbs,SR,"Rio De Janeiro, Brazil",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4402692.png
12,Michael Flowers,G,"6' 1""",189 lbs,SR,"Southfield, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279455.png
14,Adam Sizemore,G,"5' 9""",166 lbs,SO,"London, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593914.png
21,Andrew Anderson,G,"6' 0""",160 lbs,FR,"Millington, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702080.png
22,Sam Iorio,F,"6' 7""",221 lbs,JR,"Allentown, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280029.png
24,Terrence Lewis,G,"6' 6""",200 lbs,SR,"Milwaukee, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277888.png
25,Jamal West,F,"6' 5""",224 lbs,FR,"Baltimore, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702081.png
30,A.C. Kelly,G,"6' 6""",190 lbs,SO,"Allentown, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593915.png
34,Deaundrae Ballard,F,"6' 5""",181 lbs,JR,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278060.png
42,Zondrick Garrett,F,"6' 7""",202 lbs,FR,"Oxford, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702082.png
50,John Pettway,G,"6' 3""",189 lbs,SR,"Safford, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067800.png
NA,Tyrell Jones,G,"6' 1""",195 lbs,--,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432853.png
NA,Diante Smith,F,"6' 7""",200 lbs,SO,"Fort Walton Beach, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431819.png
