number,name,position,height,weight,class,hometown,player_image
0,Kieffer Punter,G,"6' 5""",175 lbs,JR,"Bronx, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702044.png
1,Marquel Bryant,G,"6' 2""",195 lbs,FR,"Sarasota, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702045.png
2,Antwan Burnett,F,"6' 5""",210 lbs,FR,"Montgomery, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433185.png
3,Kam Woods,G,"6' 1""",170 lbs,FR,"Bessemer, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702046.png
4,Quinnus Fletcher,G,"5' 10""",130 lbs,FR,"Opelika, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702047.png
5,Rory Pantophlet,F,"6' 10""",230 lbs,JR,"Philipsburg, Sint Maarten",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702048.png
10,Zay Williams,F,"6' 9""",190 lbs,JR,"Birmingham, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397711.png
11,Desmond Williams,G,"6' 1""",165 lbs,SO,"Montgomery, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593930.png
13,Khalyl Waters,F,"6' 5""",190 lbs,SR,"Douglasville, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593931.png
14,Jakevan Leftridge,G,"6' 7""",180 lbs,SO,"Dallas, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432030.png
15,Duke Miles,G,"6' 2""",175 lbs,FR,"Montgomery, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702049.png
21,Miles Mendes,F,"6' 5""",225 lbs,FR,"Farmington, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702050.png
22,Nick O'Brien,G,"6' 0""",180 lbs,FR,"Troy, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702051.png
30,Christian Turner,F,"6' 7""",220 lbs,FR,"Grand Prairie, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702052.png
32,Lydell Geffrard,F,"6' 8""",245 lbs,JR,"New York, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702053.png
34,Nick Stampley,F,"6' 6""",210 lbs,SR,"Broward County, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593932.png
