number,name,position,height,weight,class,hometown,player_image
0,David Muoka,C,"6' 10""",210 lbs,SO,"Hong Kong, Hong Kong",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593762.png
1,Quinlan Bennett,G,"6' 3""",205 lbs,JR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703627.png
2,Tarig Eisa,F,"6' 8""",210 lbs,JR,"Toronto, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703628.png
3,Ellis Jefferson,G,"6' 0""",180 lbs,SR,"San Antonio, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067375.png
4,Kasen Harrison,G,"6' 1""",190 lbs,FR,"Beaumont, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703629.png
5,Avery Sullivan,F,"6' 8""",220 lbs,SR,"Pflugerville, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278290.png
11,Anderson Kopp,G,"6' 5""",190 lbs,SO,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593765.png
13,Davion Buster,G,"5' 10""",150 lbs,JR,"Austin, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398051.png
14,Corey Nickerson,F,"6' 7""",190 lbs,SO,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593763.png
15,Lincoln Smith,F,"6' 5""",210 lbs,JR,"Columbus, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703630.png
21,Ayaan Sohail,G,"6' 3""",185 lbs,SO,"El Paso, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593766.png
23,Mason Senigaur,F,"6' 6""",200 lbs,JR,"Beaumont, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703631.png
25,Anthony Cameron,F,"6' 8""",270 lbs,SR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593768.png
35,Clayton Carpenter,F,"6' 9""",230 lbs,FR,"Beaumont, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703632.png
