number,name,position,height,weight,class,hometown,player_image
0,Yeikson Montero,G,"6' 5""",205 lbs,SR,"Santo Domingo, Dominican Republic",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593423.png
1,Ty Groce,F,"6' 8""",215 lbs,SR,"Ypsilanti, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067382.png
2,Miles Gibson,G,"6' 6""",195 lbs,JR,"Richmond, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593430.png
3,Drew Lowder,G,"6' 0""",170 lbs,SO,"Jackson, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431859.png
4,Bryce McBride,G,"6' 0""",165 lbs,JR,"Jackson, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703077.png
5,Noah Morgan,G,"6' 5""",180 lbs,SR,"Mount Vernon, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279626.png
10,Darion Spottsville,G,"6' 3""",195 lbs,SR,"Phoenix, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593425.png
12,Andrew Wells,G,"6' 1""",160 lbs,FR,"East Lansing, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703078.png
13,Chris James,G,"6' 2""",170 lbs,SO,"Long Beach, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593427.png
15,Axel Okongo,F,"7' 0""",245 lbs,SR,"Paris, France",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593012.png
21,James Love III,F,"6' 11""",225 lbs,SR,"Fort Lauderdale, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066304.png
22,Luis Pacheco,F,"6' 8""",245 lbs,FR,"Queens, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593428.png
23,Thomas Binelli,F,"6' 10""",235 lbs,SR,"Bologna, Italy",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593429.png
33,Derek Ballard Jr.,F,"6' 8""",225 lbs,JR,"Southfield, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4283948.png
