number,name,position,height,weight,class,hometown,player_image
0,Paul Newman,C,"6' 9""",225 lbs,SR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280043.png
2,Walter Ellis,G,"6' 5""",190 lbs,JR,"Granger, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397649.png
3,Malachi Rhodes,F,"6' 8""",246 lbs,SO,"Marietta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433064.png
4,Deuce Turner,G,"6' 2""",181 lbs,FR,"Coatesville, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702497.png
5,Jordan Sechan,G,"6' 1""",179 lbs,SR,"New Canaan, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280045.png
10,Andrew Funk,G,"6' 5""",188 lbs,JR,"Warrington, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397650.png
11,Josh Adoh,G,"6' 3""",219 lbs,FR,"Bellflower, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702498.png
12,John Meeks,F,"6' 6""",224 lbs,SR,"Burlington, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280046.png
20,Miles Latimer,G,"6' 4""",186 lbs,JR,"Fairfax, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396584.png
21,Xander Rice,G,"6' 3""",184 lbs,SO,"West Long Branch, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593080.png
23,Andre Screen,C,"7' 0""",231 lbs,FR,"Alexandria, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702499.png
25,Alek Delev,G,"6' 0""",140 lbs,FR,"Sofia, Bulgaria",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702500.png
32,Jake van der Heijden,F,"6' 9""",225 lbs,SO,"Raleigh, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593081.png
40,Alex Timmerman,C,"6' 9""",267 lbs,SO,"Crystal Lake, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593082.png
