number,name,position,height,weight,class,hometown,player_image
0,Myles Foster,F,"6' 7""",230 lbs,FR,"Brooklyn, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703425.png
1,Gob Gabriel,G,"6' 7""",175 lbs,SO,"Manchester, NH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593337.png
2,Melik Martin,F,"6' 6""",200 lbs,SR,"York, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279733.png
3,Deion Hammond,G,"6' 4""",200 lbs,SR,"Mitchellville, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279734.png
4,Donovann Toatley,G,"5' 9""",185 lbs,SO,"Largo, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398156.png
5,George Papas,G,"6' 5""",175 lbs,SR,"Jersey City, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279735.png
10,Jarvis Vaughan,F,"6' 9""",225 lbs,SO,"Churchville, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593338.png
11,Mateo Delmoral,G,"6' 0""",170 lbs,JR,--,https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4710639.png
13,Marcus McClary,G,"6' 3""",195 lbs,SR,"Linden, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279736.png
14,Jack Holmstrom,G,"6' 5""",200 lbs,FR,"Rockford, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703426.png
15,Mike James Jr.,G,"6' 0""",170 lbs,JR,"West Hempstead, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4404878.png
21,Nikkei Rutty,F,"6' 8""",225 lbs,JR,"New Rochelle, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398408.png
24,Myles Ruth,G,"6' 0""",150 lbs,FR,"Hillside, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703427.png
25,Samuel Chaput,G,"6' 0""",175 lbs,JR,"Longueuil, PQ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398409.png
30,Klemen Vuga,F,"6' 9""",230 lbs,FR,"Domzale, Slovenia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703428.png
