number,name,position,height,weight,class,hometown,player_image
0,Ra'Heim Moss,G,"6' 4""",205 lbs,FR,"Springfield, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703538.png
1,Jamere Hill,G,"6' 3""",175 lbs,FR,"Joliet, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703539.png
2,Setric Millner Jr.,F,"6' 6""",205 lbs,JR,"Little Rock, AR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703540.png
3,Marreon Jackson,G,"6' 1""",200 lbs,SR,"Cleveland, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279451.png
4,Mattia Acunzo,F,"6' 8""",225 lbs,FR,"Sardinia, Italy",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593451.png
5,Ryan Rollins,G,"6' 4""",180 lbs,FR,"Macomb, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4591725.png
11,Spencer Littleson,G,"6' 4""",200 lbs,SR,"Rochester Hills, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066492.png
12,Luke Maranka,F,"6' 10""",225 lbs,SO,"Ada, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432035.png
15,AJ Edu,C,"6' 10""",225 lbs,SO,"Colchester, England",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397878.png
22,Blake Williams,G,"6' 0""",195 lbs,SR,"Holland, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397879.png
24,Keshaun Saunders,G,"6' 5""",190 lbs,SO,"Brampton, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397880.png
32,JT Shumate,F,"6' 7""",210 lbs,JR,"Newark, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703541.png
35,Jonathan Komagum,C,"6' 9""",215 lbs,JR,"London, England",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703542.png
