number,name,position,height,weight,class,hometown,player_image
0,Campbell Donovan,G,"5' 11""",185 lbs,JR,"Fort Wayne, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278551.png
1,Bo Hodges,G,"6' 5""",210 lbs,JR,"Nashville, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280018.png
2,Aaron Thompson,G,"6' 2""",195 lbs,SR,"Glenn Dale, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278552.png
3,Chuck Harris,G,"6' 2""",190 lbs,FR,"Washington, DC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701551.png
5,Myles Wilmoth,F,"6' 9""",215 lbs,FR,"Chestnut Ridge, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433560.png
10,Bryce Nze,F,"6' 7""",230 lbs,SR,"Hartland, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067439.png
11,Carlos Johnson,F,"6' 6""",230 lbs,FR,"Benton Harbor, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432278.png
12,Myles Tate,G,"6' 0""",160 lbs,FR,"Roebuck, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4572452.png
21,JaKobe Coles,F,"6' 7""",225 lbs,FR,"Denton, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432282.png
24,Markeese Hastings,F,"6' 7""",210 lbs,SO,"Wyoming, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397025.png
25,Christian David,F,"6' 6""",225 lbs,SR,"Milton, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278554.png
30,Mike Parker,F,"6' 6""",210 lbs,SO,"Wilmington, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592450.png
33,Bryce Golden,F,"6' 9""",260 lbs,JR,"Winchester, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397026.png
35,John-Michael Mulloy,F,"6' 10""",235 lbs,SO,"Carmel, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432870.png
52,Jair Bolden,G,"6' 3""",210 lbs,SR,"Brooklyn, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066872.png
NA,Sean Mcdermott,ATH,--,--,--,--,https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4751680.png
