number,name,position,height,weight,class,hometown,player_image
0,Boo Buie,G,"6' 2""",180 lbs,SO,"Albany, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592712.png
1,Chase Audige,G,"6' 4""",200 lbs,SO,"Coram, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397602.png
2,Ryan Greer,G,"6' 2""",190 lbs,JR,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397230.png
3,Ty Berry,G,"6' 2""",190 lbs,FR,"Newton, KS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702288.png
10,Miller Kopp,F,"6' 7""",215 lbs,JR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397231.png
11,Anthony Gaines,G,"6' 4""",210 lbs,SR,"Kingston, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277972.png
15,Ryan Young,C,"6' 10""",245 lbs,SO,"Stewartsville, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397232.png
22,Pete Nance,F,"6' 10""",225 lbs,JR,"Akron, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397233.png
31,Robbie Beran,F,"6' 9""",215 lbs,SO,"Richmond, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431737.png
34,Matthew Nicholson,C,"7' 0""",255 lbs,FR,"Clarkston, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702289.png
50,Dom Martinelli,G,"6' 4""",200 lbs,FR,"Glenview, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702290.png
53,Roy Dixon III,G,"5' 11""",170 lbs,SO,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592715.png
54,Dylan Sandhu,G,"6' 4""",165 lbs,SO,"Northville, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592716.png
55,Eric Zalewski,G,"6' 0""",185 lbs,JR,"Buffalo Grove, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592717.png
