number,name,position,height,weight,class,hometown,player_image
0,Jason Preston,G,"6' 4""",187 lbs,JR,"Orlando, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397916.png
1,Michael Brown Jr.,G,"5' 10""",156 lbs,SO,"Rochester, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593446.png
2,Miles Brown,G,"6' 1""",180 lbs,SO,"Rochester, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593449.png
3,Ben Roderick,F,"6' 5""",205 lbs,SO,"Powell, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593447.png
4,Dwight Wilson III,F,"6' 8""",250 lbs,SR,"Tallahassee, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279213.png
5,Ben Vander Plas,F,"6' 8""",232 lbs,JR,"Ripon, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279448.png
10,Mark Sears,G,"6' 1""",185 lbs,FR,"Muscle Shoals, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703530.png
11,Sam Towns,F,"6' 9""",--,FR,"Columbus, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703531.png
12,John Tenerowicz,G,"6' 1""",185 lbs,JR,"Cleveland, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397920.png
15,Lunden McDay,G,"6' 3""",185 lbs,SO,"Akron, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432052.png
21,Jalen White,G,"6' 5""",180 lbs,FR,"Pasadena, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703532.png
22,Nolan Foster,C,"6' 10""",222 lbs,SO,"Mattawan, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593448.png
23,Rifen Miguel,F,"6' 8""",240 lbs,JR,"Luanda, Angola",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703533.png
24,Mason McMurray,F,"6' 7""",220 lbs,SO,"Stow, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397923.png
32,Colin Granger,F,"6' 9""",230 lbs,FR,"Suwanee, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4585598.png
