number,name,position,height,weight,class,hometown,player_image
0,Posh Alexander,G,"6' 0""",205 lbs,FR,"Brooklyn, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433156.png
1,Josh Roberts,F,"6' 9""",220 lbs,JR,"Troy, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397122.png
2,Julian Champagnie,G,"6' 8""",220 lbs,SO,"Brooklyn, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592479.png
3,Rasheem Dunn,G,"6' 2""",190 lbs,SR,"Brooklyn, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067955.png
4,Greg Williams Jr.,G,"6' 3""",200 lbs,JR,"Lafayette, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397123.png
5,Dylan Addae-Wusu,G,"6' 4""",235 lbs,FR,"Bronx, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4590361.png
10,Marcellus Earlington,F,"6' 6""",240 lbs,JR,"Stony Point, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397124.png
11,Johnathan McGriff,G,"6' 0""",185 lbs,FR,"Bowie, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432056.png
12,Arnaldo Toro,F,"6' 8""",240 lbs,SR,"Hormigueros, PR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066875.png
13,Isaih Moore,F,"6' 10""",205 lbs,JR,"Columbia, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397384.png
14,Aremios Gavalas,G,"6' 1""",180 lbs,FR,"Southampton, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702007.png
15,Vince Cole,G,"6' 6""",185 lbs,JR,"Charleston, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702008.png
23,David Caraher,G,"6' 6""",205 lbs,JR,"Chapel Hill, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278271.png
34,Jalen Rosemond,F,"6' 8""",230 lbs,JR,"Merrick, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702009.png
NA,Lj Figueroa,ATH,--,--,--,--,https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4708102.png
