number,name,position,height,weight,class,hometown,player_image
0,Abdul Mohamed,F,"6' 7""",200 lbs,SR,"Ottawa, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397559.png
1,Xavier Bishop,G,"5' 8""",155 lbs,SR,"Springfield, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067581.png
2,Nick Gazelas,G,"6' 4""",190 lbs,SO,"Humble, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702072.png
3,Finn Fleute,F,"6' 10""",235 lbs,SO,"Essen, Germany",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592614.png
4,Bilal Shabazz,F,"6' 8""",210 lbs,JR,"Milwaukee, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702073.png
5,Amin Adamu,G,"6' 5""",190 lbs,SR,"London, England",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592615.png
10,Caleb Bellach,G,"6' 6""",195 lbs,SO,"Manhattan, MT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432943.png
11,Tyler Patterson,G,"6' 8""",180 lbs,FR,"Snoqualmie, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702074.png
12,Mike Hood,G,"6' 2""",185 lbs,JR,"Kansas City, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702075.png
13,Jubrile Belo,F,"6' 9""",240 lbs,JR,"London, England",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592617.png
14,Brayden Hall,G,--,--,SR,--,https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4746125.png
15,Carter Ash,G,"6' 0""",165 lbs,FR,"Bozeman, MT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702076.png
20,Jesse Owens,G,"5' 9""",170 lbs,FR,"Billings, MT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702077.png
23,Borja Fernandez,F,"6' 7""",230 lbs,SO,"Bilbao, Spain",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592619.png
24,Kellen Tynes,G,"6' 3""",165 lbs,FR,"Dartmouth, NS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702078.png
31,Devin Kirby,F,"6' 11""",225 lbs,SR,"Chandler, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066614.png
