number,name,position,height,weight,class,hometown,player_image
0,Caleb Nero,G,"6' 2""",176 lbs,SO,"Tulsa, OK",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397387.png
1,Seybian Sims,G,"6' 7""",200 lbs,JR,"Iowa City, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702664.png
2,Carlos Ramsey Jr.,G,"6' 5""",190 lbs,FR,"Milwaukee, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593735.png
3,Andrew Bergan,F,"6' 8""",180 lbs,FR,"Aberdeen, SD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702665.png
4,Tyree Ihenacho,G,"6' 4""",192 lbs,FR,"Prior Lake, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702666.png
10,Nate Shockey,G,"6' 3""",193 lbs,FR,"Elmhurst, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702667.png
11,Bentiu Panoam,G,"6' 2""",168 lbs,SR,"Anchorage, AK",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398189.png
12,Filip Rebraca,F,"6' 9""",222 lbs,JR,"Sombor, Serbia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398190.png
15,Brady Danielson,F,"6' 4""",200 lbs,SO,"York, NE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593736.png
21,Ethan Igbanugo,G,"6' 3""",191 lbs,JR,"Lakeville, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278634.png
32,Gertautas Urbonavicius,F,"6' 7""",227 lbs,SO,"Vilnius, Lithuania",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593737.png
34,De'Sean Allen-Eikens,G,"6' 6""",219 lbs,SO,"Williston, ND",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593738.png
35,Mitchell Sueker,F,"6' 9""",220 lbs,JR,"Marshall, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702668.png
