number,name,position,height,weight,class,hometown,player_image
0,Larry Moreno,G,"5' 11""",174 lbs,JR,"Brooklyn, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398007.png
1,Stevan Krtinic,G,"6' 5""",208 lbs,JR,"Novi Sad, Montenegro",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398008.png
2,Abdallah Wague,G,"6' 1""",173 lbs,SO,"Brooklyn, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703186.png
3,Rob Higgins,G,"6' 1""",174 lbs,SO,"Middletown, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593104.png
4,Chauncey Hawkins,G,"5' 8""",165 lbs,SR,"Spring Valley, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279649.png
5,Yaradyah Evans,F,"6' 6""",185 lbs,SR,"Brooklyn, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279650.png
12,Vuk Stevanic,F,"6' 8""",242 lbs,JR,"Jagodina, Yugoslavia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703184.png
13,Travis Atson,G,"6' 5""",208 lbs,SR,"Brooklyn, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066478.png
14,Unique McLean,G,"6' 2""",181 lbs,SR,"Brooklyn, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066797.png
15,Trey Quartlebaum,G,"6' 1""",185 lbs,SO,"Lawrence, KS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433061.png
20,Elijah Hardison,F,"6' 8""",216 lbs,FR,"Brooklyn, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703185.png
21,Luka Jaksic,F,"6' 7""",227 lbs,SO,"Woodstock, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432007.png
30,Alex May,G,"6' 1""",170 lbs,SO,"Englewood, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593105.png
45,Jordan Williams,G,"6' 4""",195 lbs,SR,"Brooklyn, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398009.png
55,David Muenkat,F,"6' 7""",215 lbs,JR,"Brampton, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703187.png
