number,name,position,height,weight,class,hometown,player_image
2,Justin Lewis,F,"6' 7""",235 lbs,FR,"Baltimore, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432239.png
4,Theo John,F,"6' 9""",255 lbs,SR,"Minneapolis, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278569.png
5,Greg Elliott,G,"6' 3""",185 lbs,JR,"Detroit, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278570.png
10,Symir Torrence,G,"6' 3""",200 lbs,SO,"Syracuse, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431696.png
12,Dexter Akanno,G,"6' 4""",210 lbs,FR,"Valencia, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431877.png
13,Ike Eke,F,"6' 9""",220 lbs,JR,"Lagos, Nigeria",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278571.png
13,Oso Ighodaro,F,"6' 9""",205 lbs,FR,"Chandler, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4601023.png
21,D.J. Carton,G,"6' 2""",195 lbs,SO,"Bettendorf, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432820.png
23,Jamal Cain,F,"6' 7""",200 lbs,SR,"Pontiac, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278572.png
25,Koby McEwen,G,"6' 4""",205 lbs,SR,"Toronto, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066755.png
33,Dawson Garcia,F,"6' 11""",230 lbs,FR,"Prior Lake, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432188.png
40,Tommy Gardiner,F,"6' 7""",230 lbs,JR,"Park Ridge, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397087.png
41,Brendan Carney,G,"6' 2""",195 lbs,SO,"Menlo Park, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592466.png
42,Michael Kennedy,F,"6' 6""",195 lbs,SO,"Mequon, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592467.png
50,Luke Fizulich,G,"6' 2""",190 lbs,FR,"Harrington Park, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701562.png
55,Jose Perez,G,"6' 5""",210 lbs,JR,"Bronx, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397528.png
