number,name,position,height,weight,class,hometown,player_image
0,Romello White,F,"6' 8""",235 lbs,SR,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066342.png
1,Austin Crowley,G,"6' 5""",195 lbs,SO,"West Point, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431758.png
2,Devontae Shuler,G,"6' 2""",185 lbs,SR,"Irmo, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278085.png
3,Khadim Sy,F,"6' 10""",238 lbs,SR,"Dakar, Senegal",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4065740.png
4,Antavion Collum,F,"6' 7""",230 lbs,SO,"Memphis, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432856.png
5,KJ Buffen,F,"6' 7""",230 lbs,JR,"Gainesville, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396968.png
11,Matthew Murrell,G,"6' 4""",200 lbs,FR,"Memphis, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702442.png
12,Shon Robinson,F,"6' 11""",220 lbs,FR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593017.png
13,Max Vosloh,G,"6' 3""",175 lbs,SO,"Kingwood, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4710398.png
14,Dimencio Vaughn,G,"6' 5""",215 lbs,SR,"New York, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067347.png
15,Luis Rodriguez,G,"6' 6""",210 lbs,SO,"Los Angeles, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396969.png
21,Robert Allen,F,"6' 8""",230 lbs,JR,"Orlando, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398245.png
23,Sammy Hunter,F,"6' 9""",225 lbs,SO,"Nassau, Bahamas",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433011.png
24,Jarkel Joiner,G,"6' 1""",180 lbs,JR,"Oxford, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278729.png
31,Carson May,F,"6' 7""",220 lbs,FR,"Austin, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4710397.png
33,John McBride,G,"6' 7""",214 lbs,SO,"Memphis, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396970.png
45,Jason Gibbs,F,"6' 8""",215 lbs,SO,"Parsons, KS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4710396.png
