number,name,position,height,weight,class,hometown,player_image
0,Logan Johnson,G,"6' 2""",170 lbs,JR,"Mountain View, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396608.png
2,Quinn Clinton,G,"6' 3""",185 lbs,SO,"Christchurch, New Zealand",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397721.png
5,Jabe Mullins,G,"6' 5""",190 lbs,FR,"Snoqualmie, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701181.png
10,Mitchell Saxen,C,"6' 10""",230 lbs,FR,"Seattle, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701182.png
11,Matthias Tass,F,"6' 10""",245 lbs,JR,"Tallin, Estonia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397724.png
12,Tommy Kuhse,G,"6' 2""",185 lbs,SR,"Mesa, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066735.png
14,Kyle Bowen,F,"6' 8""",225 lbs,SO,"Perth, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431902.png
22,Matt Van Komen,C,"7' 4""",250 lbs,SO,"Pleasant Grove, UT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432858.png
23,Leemet Bockler,G,"6' 6""",215 lbs,FR,"Tallin, Estonia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701183.png
25,Judah Brown,F,"6' 6""",205 lbs,FR,"Bermuda Dunes, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433193.png
33,Luke Barrett,G,"6' 6""",190 lbs,FR,"Piedmont, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701184.png
42,Dan Fotu,F,"6' 7""",225 lbs,JR,"Auckland, New Zealand",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397722.png
44,Alex Ducas,G,"6' 6""",215 lbs,SO,"Geraldton, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432971.png
