number,name,position,height,weight,class,hometown,player_image
0,Ryan Wade,G,"6' 2""",170 lbs,SO,"Ann Arbor, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593091.png
1,R.J. Johnson,G,"6' 1""",175 lbs,FR,"Matthews, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702508.png
2,Bo Montgomery,G,"6' 5""",180 lbs,FR,"Memphis, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702509.png
3,Dajion Humphrey,G,"6' 4""",175 lbs,FR,"Detroit, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4589475.png
4,Austin Butler,G,"6' 5""",212 lbs,SR,"Latrobe, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280070.png
10,Gerrale Gates,F,"6' 6""",250 lbs,JR,"Charlotte, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398092.png
11,Joey Reilly,G,"6' 0""",170 lbs,SO,"Cromwell, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593093.png
12,Malcolm Townsel,G,"6' 5""",205 lbs,JR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702510.png
15,Matt Faw,F,"6' 9""",223 lbs,SR,"King Of Prussia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280072.png
24,D.J. Hart,F,"6' 5""",232 lbs,JR,"Newark, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398057.png
32,Michael Rabinovich,F,"6' 10""",220 lbs,FR,"Hopkinton, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702511.png
33,Judson Martindale,G,"6' 6""",205 lbs,FR,"Sudbury, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702512.png
44,Louth-M Coulibaly,F,"6' 8""",220 lbs,FR,"Ottawa, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702513.png
