number,name,position,height,weight,class,hometown,player_image
1,Kylen Milton,G,"6' 4""",190 lbs,FR,"Monticello, AR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703071.png
2,Kevin Osawe,F,"6' 6""",205 lbs,JR,"Toronto, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703072.png
3,Jordan Rawls,G,"6' 1""",180 lbs,SO,"Chattanooga, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593292.png
4,Josh Anderson,G,"6' 6""",190 lbs,SR,"Baton Rouge, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279119.png
5,Noah Stansbury,G,"6' 0""",160 lbs,FR,"Bowling Green, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703073.png
11,Taveion Hollingsworth,G,"6' 2""",165 lbs,SR,"Lexington, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279121.png
12,Jackson Harlan,G,"6' 3""",190 lbs,SO,"Albany, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593293.png
14,Luke Frampton,G,"6' 5""",200 lbs,JR,"Poca, WV",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278350.png
15,Patrick Murphy,G,"6' 5""",180 lbs,SR,"Franklin, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397887.png
20,Dayvion McKnight,G,"6' 1""",190 lbs,FR,"Shelbyville, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4574710.png
21,Kenny Cooper,G,"6' 0""",190 lbs,SR,"Nashville, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067179.png
22,Carson Williams,F,"6' 5""",240 lbs,SR,"Owenton, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067445.png
23,Charles Bassey,C,"6' 11""",235 lbs,JR,"Lagos, Nigeria",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397886.png
32,Bailey Conrad,F,"6' 7""",220 lbs,FR,"Corydon, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703074.png
50,Isaiah Cozart,F,"6' 7""",235 lbs,SO,"Richmond, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431931.png
