number,name,position,height,weight,class,hometown,player_image
0,Souley Boum,G,"6' 3""",163 lbs,JR,"Oakland, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280244.png
1,Tydus Verhoeven,F,"6' 9""",225 lbs,JR,"Manteca, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278488.png
2,Christian Agnew,G,"6' 2""",190 lbs,JR,"Detroit, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396762.png
3,Keonte Kennedy,G,"6' 5""",180 lbs,SO,"Austin, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397137.png
4,Eric Vila,F,"6' 11""",221 lbs,SR,"Girona, Spain",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4020938.png
5,Emmanuel White,G,"6' 5""",175 lbs,JR,"Katy, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703079.png
11,Bryson Williams,F,"6' 8""",228 lbs,SR,"Fresno, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066678.png
12,Kristian Sjolund,F,"6' 8""",210 lbs,SO,"Oslo, Norway",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395633.png
13,Cam Clardy,G,"6' 0""",183 lbs,FR,"Cypress, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703080.png
20,Vuk Vulikic,G,"6' 4""",192 lbs,FR,"Belgrade, Serbia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703081.png
21,Ze'Rik Onyema,F,"6' 8""",215 lbs,FR,"San Antonio, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703082.png
23,Adam Hess,G,"6' 5""",195 lbs,SO,"Westlake Village, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703083.png
24,Jamal Bieniemy,G,"6' 5""",187 lbs,JR,"New Orleans, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397027.png
32,Efe Odigie,F,"6' 9""",255 lbs,JR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397868.png
33,Gilles Dekoninck,F,"6' 6""",205 lbs,JR,"Diest, Belgium",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278667.png
