number,name,position,height,weight,class,hometown,player_image
0,Jordan Davis,G,"6' 3""",195 lbs,JR,"Irmo, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278351.png
1,Tyler Millin,F,"6' 7""",205 lbs,SO,"Calera, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592866.png
2,DeAndre Dishman,F,"6' 6""",235 lbs,JR,"Lexington, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067165.png
3,Donovan Sims,G,"6' 1""",160 lbs,SR,"Murfreesboro, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279080.png
4,Tyson Jackson,F,"6' 9""",245 lbs,SO,"Fairburn, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431818.png
5,Eli Lawrence,G,"6' 5""",185 lbs,SO,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432029.png
13,Jayce Johnson,G,"6' 5""",210 lbs,JR,"Buffalo, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397552.png
14,Jalen Jordan,G,"6' 3""",160 lbs,JR,"Conyers, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279651.png
15,Christian Fussell,F,"6' 10""",215 lbs,FR,"Decatur, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4590357.png
20,Brian Coffey II,G,"6' 0""",185 lbs,JR,"Snellville, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278457.png
21,Jo'Vontae Millner-Criss,F,"6' 6""",200 lbs,SR,"Burlington, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067733.png
22,Elias King,G,"6' 8""",200 lbs,SO,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431742.png
23,Jared Coleman-Jones,F,"6' 10""",240 lbs,SO,"Hiram, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702730.png
24,Marcus Mitchell,F,"6' 7""",225 lbs,SR,"Memphis, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4403411.png
33,Dontrell Shuler,G,"6' 2""",180 lbs,JR,"Irmo, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397414.png
