number,name,position,height,weight,class,hometown,player_image
0,Tyrin Lawrence,G,"6' 4""",190 lbs,FR,"Monticello, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702530.png
1,Dylan Disu,F,"6' 9""",220 lbs,SO,"Pflugerville, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432866.png
2,Scotty Pippen Jr.,G,"6' 1""",170 lbs,SO,"Los Angeles, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431785.png
3,Maxwell Evans,G,"6' 2""",190 lbs,SR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278123.png
4,Jordan Wright,G,"6' 5""",226 lbs,SO,"Baton Rouge, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432920.png
5,D.J. Harvey,G,"6' 6""",235 lbs,SR,"Bowie, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278010.png
10,Myles Stute,F,"6' 7""",215 lbs,FR,"Washington, DC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433340.png
11,Braelee Albert,G,"6' 5""",220 lbs,SO,"Los Angeles, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4608788.png
12,Trey Thomas,G,"5' 11""",165 lbs,FR,"Durham, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702531.png
13,Issac McBride,G,"6' 1""",190 lbs,FR,"Little Rock, AR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431769.png
14,Isaiah Rice,G,"5' 11""",189 lbs,SR,"Indianapolis, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278126.png
15,Clevon Brown,F,"6' 8""",232 lbs,SR,"San Antonio, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066229.png
20,Max Adelman,G,"6' 5""",210 lbs,FR,"Memphis, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702532.png
33,Drew Weikert,G,"6' 0""",170 lbs,JR,"Nashville, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4598779.png
34,Akeem Odusipe,F,"6' 9""",230 lbs,FR,"Lagos, Nigeria",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432496.png
42,Quentin Millora-Brown,F,"6' 10""",229 lbs,JR,"Lorton, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397691.png
50,Ejike Obinna,F,"6' 10""",243 lbs,SR,"Enugu, Nigeria",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278125.png
