number,name,position,height,weight,class,hometown,player_image
0,Marcus Tsohonis,G,"6' 3""",185 lbs,SO,"Portland, OR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592438.png
1,Nate Roberts,F,"6' 11""",245 lbs,SO,"Washington, DC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397158.png
4,Nate Pryor,G,"6' 4""",175 lbs,JR,"Seattle, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702460.png
5,Jamal Bey,G,"6' 6""",210 lbs,JR,"Las Vegas, NV",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397155.png
10,Erik Stevenson,G,"6' 3""",198 lbs,JR,"Lacey, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396679.png
11,Dominiq Penn,G,"6' 2""",170 lbs,FR,"Columbus, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4714497.png
13,Hameir Wright,F,"6' 9""",220 lbs,SR,"Albany, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278544.png
14,Kyle Luttinen,G,"6' 7""",185 lbs,FR,"Seattle, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702461.png
15,Griff Hopkins,G,"6' 4""",185 lbs,FR,"Syracuse, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702462.png
21,RaeQuan Battle,G,"6' 5""",185 lbs,SO,"Tulalip, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431726.png
22,Cole Bajema,G,"6' 7""",175 lbs,SO,"Lynden, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431757.png
24,Jonah Geron,G,"6' 6""",175 lbs,SO,"Fresno, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4407471.png
30,Travis Rice,G,"6' 2""",185 lbs,SR,"Las Vegas, NV",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066907.png
32,Noah Neubauer,G,"6' 3""",185 lbs,SO,"Seattle, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4407470.png
33,J'Raan Brooks,F,"6' 9""",220 lbs,JR,"Seattle, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397141.png
34,Reagan Lundeen,F,"6' 6""",230 lbs,JR,"Santa Ana, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4404257.png
52,Riley Sorn,C,"7' 4""",270 lbs,SO,"Richland, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397159.png
55,Quade Green,G,"6' 0""",170 lbs,SR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278074.png
