number,name,position,height,weight,class,hometown,player_image
0,Kevin Obanor,F,"6' 8""",225 lbs,JR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398304.png
1,Elijah Lufile,F,"6' 8""",275 lbs,JR,"Milton, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593822.png
2,Kareem Thompson,G,"6' 6""",190 lbs,SO,"Florence, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702657.png
3,Max Abmas,G,"6' 1""",165 lbs,SO,"Rockwall, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432932.png
4,Jamie Bergens,G,"6' 2""",185 lbs,FR,"Almere, Netherlands",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702658.png
5,D'Mauria Jones,G,"6' 3""",220 lbs,SR,"Los Angeles, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593823.png
10,RJ Glasper,G,"6' 0""",180 lbs,SR,"Forrest City, AR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066245.png
11,Carlos Jurgens,G,"6' 5""",195 lbs,SO,"Tartu, Estonia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398306.png
12,Justin Lovvorn,G,"6' 3""",170 lbs,SR,"Dallas, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4404708.png
13,Nate Clover III,C,"6' 8""",255 lbs,FR,"Port Arthur, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702659.png
14,DeShang Weaver,F,"6' 8""",200 lbs,SO,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593825.png
22,Francis Lacis,F,"6' 7""",215 lbs,JR,"Riga, Latvia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398309.png
23,Sheldon Stevens,G,"6' 3""",160 lbs,JR,"Grandview, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702660.png
30,Jonathan Alexandre,G,"6' 6""",190 lbs,FR,"Petion-Ville, Haiti",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702661.png
45,Ismael Plet,F,"6' 7""",220 lbs,FR,"Amsterdam, Netherlands",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702662.png
