number,name,position,height,weight,class,hometown,player_image
1,John-Michael Wright,G,"6' 1""",185 lbs,SO,"Fayetteville, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592741.png
2,Denny Slay II,G,"5' 11""",193 lbs,SR,"Woodbridge, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278694.png
3,Ahmil Flowers,G,"6' 3""",180 lbs,FR,"Greensboro, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702102.png
5,Alex Holt,F,"6' 8""",250 lbs,FR,"Lexington, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702103.png
10,Emmanuel Izunabor,F,"6' 8""",210 lbs,SO,"Fayetteville, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431998.png
11,Bryant Randleman,G,"6' 4""",190 lbs,SO,"Durham, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592743.png
12,Bryson Childress,G,"5' 8""",139 lbs,FR,"Albemarle, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702100.png
13,Cameron Billups,F,"6' 3""",180 lbs,SO,"Fayetteville, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592744.png
14,Jaden House,G,"6' 4""",201 lbs,FR,"Richmond, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702104.png
15,Nathaniel Ledford,G,"6' 0""",175 lbs,FR,--,https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4736680.png
20,Eric Coleman Jr.,F,"6' 8""",215 lbs,SO,"Buford, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592745.png
22,Rob Peterson III,F,"6' 6""",190 lbs,JR,"Charlotte, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397627.png
25,Lydell Elmore,F,"6' 9""",189 lbs,SR,"Branchville, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702101.png
32,John-Michael Hughes,G,"6' 1""",165 lbs,FR,"Ligonier, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397628.png
35,Caden Sanchez,F,"6' 8""",236 lbs,JR,"Columbus, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278695.png
55,Zach Austin,F,"6' 4""",--,FR,"Winston-salem, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702099.png
NA,Ryan Ayers,F,"6' 6""",205 lbs,--,"Clemmons, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592746.png
