number,name,position,height,weight,class,hometown,player_image
0,Akrum Ahemed,G,"6' 5""",200 lbs,SO,"Hackensack, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593147.png
1,Ahamadou Fofana,G,"6' 1""",175 lbs,JR,"Bronx, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702949.png
2,Malek Green,F,"6' 7""",220 lbs,JR,"Cincinnati, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279878.png
3,Jordan Henderson,G,"6' 5""",190 lbs,JR,"Cincinnati, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398046.png
4,Jalanni White,F,"6' 8""",215 lbs,SR,"New Haven, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279478.png
5,Siem Uijtendaal,G,"6' 6""",185 lbs,FR,"Haarlem, Netherlands",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702950.png
10,Jacco Fritz,F,"6' 10""",210 lbs,SO,"Tiel, Netherlands",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593148.png
11,Armon Harried,G,"6' 4""",190 lbs,SO,"Baltimore, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593149.png
12,Asa Beyah,G,"6' 3""",195 lbs,FR,"Utica, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702951.png
15,Majesty Brandon,G,"6' 0""",170 lbs,SR,"Bronx, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593150.png
21,Scott Hitchon,F,"6' 8""",215 lbs,SR,"Whitby, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279482.png
22,George Maslennikov,F,"6' 10""",230 lbs,JR,"Odessa, Ukraine",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702952.png
25,Malik Brooks,G,"6' 2""",190 lbs,SO,"Lockport, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702953.png
