number,name,position,height,weight,class,hometown,player_image
0,Nick Hopkins,G,"6' 0""",174 lbs,SR,"Fayetteville, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067151.png
1,Colin Golson Jr.,F,"6' 7""",222 lbs,FR,"Detroit, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703512.png
2,Gary Harris Jr.,G,"6' 7""",200 lbs,SO,"Los Angeles, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703513.png
3,Manny Camper,G,"6' 7""",216 lbs,SR,"Chestertown, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279751.png
11,Bennett Kwiecinski,F,"6' 8""",185 lbs,FR,"Wilmette, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703515.png
12,Kyle Young,F,"6' 9""",240 lbs,SO,"Stewartsville, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593371.png
14,Jordan King,G,"6' 0""",175 lbs,SO,"Albany, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593372.png
15,Robert Mahala,G,"6' 5""",170 lbs,JR,"Jackson, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398389.png
20,Denzel Tchougang,F,"6' 10""",229 lbs,SR,"Geneva, Switzerland",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398394.png
22,Jalen Pickett,G,"6' 4""",202 lbs,JR,"Rochester, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398390.png
24,Harrison Curry,F,"6' 7""",257 lbs,SR,"Ann Arbor, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279007.png
25,Aidan Carpenter,G,"6' 5""",185 lbs,FR,"Hamden, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703516.png
33,Steven Lazar,F,"6' 8""",174 lbs,FR,"Toronto, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703517.png
42,Kyle Arrington,F,"6' 10""",262 lbs,SR,"Council Bluffs, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593848.png
55,Jackson Stormo,F,"6' 9""",247 lbs,JR,"Santa Barbara, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397697.png
