number,name,position,height,weight,class,hometown,player_image
0,Warren Williams,F,"6' 9""",240 lbs,JR,"Kingston, Jamaica",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279701.png
1,Matthew Glassman,G,"6' 1""",175 lbs,JR,"Bedford, NH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398102.png
2,Romar Reid,G,"6' 2""",175 lbs,SO,"New Rochelle, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593324.png
3,Anthony Nelson,G,"6' 4""",180 lbs,JR,"New York, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397118.png
4,Samir Stewart,G,"6' 1""",180 lbs,JR,"Fort Lauderdale, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398104.png
5,Samba Diallo,F,"6' 7""",195 lbs,JR,"Rufisque, Senegal",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397161.png
10,Nehemiah Mack,G,"6' 1""",190 lbs,SR,"Harrisburg, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279703.png
11,Daniel Schreier,F,"6' 9""",220 lbs,SO,"Santa Monica, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398105.png
12,Ethan Lasko,G,"6' 2""",175 lbs,SR,"Hollywood, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277944.png
14,Marques Watson,G,"6' 5""",190 lbs,JR,"Brooklyn, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703172.png
15,Amir Britt,F,"6' 7""",200 lbs,FR,"Edison, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703173.png
20,Jason Douglas-Stanley,G,"6' 2""",190 lbs,JR,"Mount Vernon, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396819.png
21,Sean Duke,G,"6' 2""",180 lbs,FR,"Providence, RI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703174.png
23,Adam Cisse,F,"6' 10""",220 lbs,SO,"Bronx, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593329.png
24,Ebube Ebube,F,"6' 7""",220 lbs,JR,"San Juan, Puerto Rico",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279705.png
30,Elijah Buchanan,G,"6' 5""",190 lbs,JR,"Bronx, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398103.png
32,Kevin Salis,F,"6' 6""",210 lbs,SR,"Cornwall, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4293482.png
55,Nick Brennen,G,"6' 5""",180 lbs,JR,"Irvington, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703175.png
