number,name,position,height,weight,class,hometown,player_image
0,Justin Roberts,G,"5' 10""",189 lbs,SR,"Lawrence, KS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067403.png
1,Kobi Nwandu,F,"6' 6""",210 lbs,SR,"York, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4407127.png
2,Julian Mackey,G,"6' 3""",165 lbs,FR,"Grayson, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4719433.png
4,Tahjae Hill,G,"6' 2""",180 lbs,FR,"Hilton, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703430.png
10,Marcus Hammond,G,"6' 2""",160 lbs,JR,"Queens, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398404.png
11,Raheem Solomon,G,"6' 3""",180 lbs,JR,"Hartford, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398403.png
12,Shandon Brown,G,"5' 9""",175 lbs,JR,"Boston, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396836.png
13,Touba Traore,F,"6' 11""",210 lbs,FR,"Bamako, Mali",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703431.png
15,Greg Kuakumensah,F,"6' 6""",200 lbs,SR,"Worcester, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279739.png
20,Jordan Cintron,F,"6' 8""",220 lbs,SR,"Bronx, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278891.png
22,Nick MacDonald,G,"6' 5""",185 lbs,SO,"Amherst, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593358.png
24,Trey Syroka,G,"5' 10""",150 lbs,SO,"Toledo, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593359.png
32,Will Engelhardt,F,"6' 7""",205 lbs,SO,"Syracuse, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593360.png
33,Steven Levnaic,G,"6' 2""",180 lbs,SO,"Hamilton, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398406.png
34,Nicholas Kratholm,F,"6' 9""",220 lbs,SR,"Louisville, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278489.png
