number,name,position,height,weight,class,hometown,player_image
0,Michael Devoe,G,"6' 5""",197 lbs,JR,"Orlando, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395631.png
1,Kyle Sturdivant,G,"6' 2""",198 lbs,SO,"Norcross, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431774.png
2,Saba Gigiberia,F,"7' 1""",250 lbs,FR,"Tbilisi, Georgia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433208.png
3,Bubba Parham,G,"5' 10""",162 lbs,SR,"Snellville, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280103.png
4,Jordan Usher,G,"6' 7""",213 lbs,SR,"Canton, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278532.png
5,Moses Wright,F,"6' 9""",233 lbs,SR,"Raleigh, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277871.png
10,Jose Alvarado,G,"6' 0""",179 lbs,SR,"Brooklyn, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277869.png
11,Tristan Maxwell,G,"6' 2""",209 lbs,FR,"Charlotte, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433578.png
12,Khalid Moore,F,"6' 7""",200 lbs,JR,"Briarwood, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395632.png
13,Coleman Boyd,G,"6' 1""",173 lbs,SO,"Smyrna, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592193.png
14,David Didenko,F,"6' 9""",232 lbs,JR,"Vladivostok, Russia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592194.png
23,Jordan Meka,F,"6' 8""",224 lbs,FR,"Yaounde, Cameroon",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432485.png
24,Rodney Howard,F,"6' 10""",241 lbs,SO,"Ypsilanti, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433010.png
34,Niko Broadway,G,"6' 3""",195 lbs,SO,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592196.png
35,Jehloni James,F,"6' 6""",180 lbs,SO,"Sugar Hill, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592195.png
45,Shaheed Medlock,G,"6' 5""",196 lbs,SR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4065664.png
55,Malachi Rice,G,"6' 0""",186 lbs,SR,"Indianapolis, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277875.png
