number,name,position,height,weight,class,hometown,player_image
0,Zahir Porter,G,"6' 6""",180 lbs,JR,"Bronx, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4405290.png
2,Dillon Jones,F,"6' 6""",235 lbs,FR,"Columbia, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702159.png
3,KJ Cunningham,G,"6' 2""",190 lbs,SO,"Bryan, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592648.png
4,Tavian Percy,G,"6' 5""",200 lbs,JR,"Miami, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397357.png
5,Seikou Sisoho Jawara,G,"6' 3""",195 lbs,SO,"Mataro, Spain",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593773.png
10,Kham Davis,G,"6' 4""",200 lbs,SR,"Denver, CO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278016.png
11,Michal Kozak,F,"6' 8""",215 lbs,SR,"Plzen, Czech Republic",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278674.png
12,Isiah Brown,G,"6' 2""",185 lbs,SR,"Seattle, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066394.png
13,Donatas Kupsas,F,"6' 8""",210 lbs,SO,"Jonava, Lithuania",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397389.png
14,Josh Sanders,G,"6' 2""",180 lbs,FR,"Kaysville, UT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702160.png
15,David Nzekwesi,F,"6' 9""",240 lbs,JR,"The Hague, Netherlands",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398059.png
21,Dontay Bassett,C,"6' 9""",245 lbs,SR,"Oakland, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066258.png
23,Hunter Humphreys,G,"5' 10""",170 lbs,FR,"Sandy, UT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702161.png
24,Darweshi Hunter,G,"6' 5""",180 lbs,SO,"Cincinnati, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4596869.png
25,Jake Furgerson,F,"6' 7""",185 lbs,SO,"Star, ID",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4597353.png
34,Cody Carlson,F,"6' 9""",230 lbs,SR,"Duluth, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4286400.png
50,Mitch Brizee,F,"6' 9""",225 lbs,FR,"Twin Falls, ID",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592649.png
