number,name,position,height,weight,class,hometown,player_image
0,Sam'i Roe,G,"6' 1""",180 lbs,JR,"Atlantic City, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702677.png
1,Nick Ferrarini,G,"6' 5""",190 lbs,JR,"Omaha, NE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702678.png
2,Darrius Hughes,G,"6' 7""",230 lbs,SO,"Kansas City, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593782.png
3,Kyle Luedtke,G,"6' 5""",190 lbs,SO,"Omaha, NE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398237.png
5,Zach Thornhill,G,"6' 4""",185 lbs,JR,"Lenexa, KS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279507.png
10,Ayo Akinwole,G,"6' 0""",165 lbs,SR,"Papillion, NE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279508.png
11,La'Mel Robinson,G,"6' 0""",160 lbs,FR,"Riverside, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593783.png
13,Wanjang Tut,F,"6' 8""",205 lbs,JR,"Omaha, NE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279513.png
14,Dylan Brougham,C,"6' 9""",195 lbs,FR,"Riverside, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702679.png
15,Grant Frickenstein,G,"6' 3""",170 lbs,FR,"Fremont, NE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593784.png
20,Jadin Booth,G,"6' 2""",175 lbs,FR,"Omaha, NE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702680.png
21,Devin Evans,F,"6' 9""",200 lbs,SO,"Conyers, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702681.png
22,Marco Smith,G,"6' 2""",175 lbs,JR,"Kansas City, KS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280189.png
23,Marlon Ruffin,G,"6' 5""",195 lbs,JR,"Madison, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593785.png
24,Nathan Brusseau,C,"6' 11""",225 lbs,SO,"New Prague, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593786.png
40,Matt Pile,F,"6' 8""",240 lbs,SR,"Wichita, KS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279512.png
