number,name,position,height,weight,class,hometown,player_image
0,Marcus Shaver Jr.,G,"6' 2""",185 lbs,JR,"Phoenix, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280208.png
1,Kasean Pryor,G,"6' 9""",188 lbs,FR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4589481.png
4,Burke Smith,F,"6' 11""",212 lbs,FR,"Glen Allen, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4585612.png
10,RayJ Dennis,G,"6' 2""",180 lbs,SO,"Oswego, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431941.png
11,Devonaire Doutrive,G,"6' 5""",185 lbs,JR,"Dallas, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397039.png
12,Max Rice,G,"6' 5""",194 lbs,SO,"Boise, ID",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397263.png
13,Pavle Kuzmanovic,G,"6' 5""",175 lbs,FR,"Loznica, Serbia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702872.png
14,Emmanuel Akot,G,"6' 8""",210 lbs,JR,"Winnipeg, MB",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278131.png
15,Donovan Ivory,G,"6' 6""",190 lbs,SO,"Appleton, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592915.png
21,Derrick Alston Jr.,G,"6' 9""",190 lbs,SR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066628.png
22,Sam Winter,G,"6' 2""",185 lbs,FR,--,https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4706854.png
23,Naje Smith,F,"6' 7""",201 lbs,JR,"Spokane, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702873.png
24,Abu Kigab,F,"6' 7""",220 lbs,SR,"St. Catharines, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278513.png
25,Lukas Milner,C,"6' 10""",225 lbs,JR,"Olathe, KS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702874.png
33,Mladen Armus,F,"6' 10""",232 lbs,JR,"Belgrade, Serbia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280022.png
