number,name,position,height,weight,class,hometown,player_image
0,Demond Robinson,F,"6' 8""",255 lbs,SO,"Montgomery, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433069.png
1,DaQuan Smith,G,"6' 1""",185 lbs,SO,"Holly Springs, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398347.png
2,Chico Carter Jr.,G,"6' 2""",190 lbs,SO,"Columbia, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593683.png
4,Dionte Bostick,G,"6' 2""",190 lbs,FR,"Clearwater, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703262.png
10,Tevin Brown,G,"6' 5""",175 lbs,JR,"Fairhope, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279886.png
11,Matt Smith,F,"6' 6""",225 lbs,FR,"Charlotte, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703263.png
13,Devin Gilmore,F,"6' 6""",200 lbs,SR,"Picayune, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279889.png
14,Justice Hill,G,"6' 0""",170 lbs,SO,"Little Rock, AR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703264.png
22,Brion Whitley,G,"6' 4""",200 lbs,JR,"Sarasota, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279890.png
23,KJ Williams,F,"6' 10""",245 lbs,JR,"Cleveland, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398348.png
24,Ja'Queze Kirby,F,"6' 6""",190 lbs,FR,"Hazlehurst, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703265.png
25,Rod Thomas,G,"6' 0""",185 lbs,SO,"Paducah, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593684.png
32,Nicholas McMullen,F,"6' 8""",235 lbs,FR,"Greensboro, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703266.png
33,Jackson Sivills,G,"6' 6""",200 lbs,FR,"Paducah, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4590401.png
