number,name,position,height,weight,class,hometown,player_image
0,Cooper Cornemann,G,"6' 2""",170 lbs,FR,"Yankton, SD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702642.png
1,Matt Mims,G,"6' 0""",180 lbs,SO,"Cedar Rapids, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398338.png
2,Tray Buchanan,G,"6' 2""",180 lbs,SR,"Rock Island, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278637.png
3,Baylor Scheierman,G,"6' 6""",180 lbs,SO,"Aurora, NE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593841.png
4,William Mfum,G,"6' 2""",205 lbs,FR,"Columbus, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702643.png
13,Luke Appel,F,"6' 8""",235 lbs,JR,"Marshalltown, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702644.png
15,Noah Freidel,G,"6' 4""",185 lbs,SO,"Tea, SD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431956.png
22,Aaron Fiegen,F,"6' 7""",215 lbs,SO,"Madison, SD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398339.png
30,Charlie Easley,G,"6' 2""",190 lbs,SO,"Lincoln, NE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592707.png
32,Matt Dentlinger,F,"6' 8""",240 lbs,JR,"Arcadia, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279530.png
34,Alex Arians,G,"6' 4""",210 lbs,JR,"Madison, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279531.png
35,Douglas Wilson,F,"6' 7""",210 lbs,SR,"Des Moines, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593842.png
50,David Wingett,G,"6' 7""",205 lbs,SO,"Winnebago, NE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396637.png
