number,name,position,height,weight,class,hometown,player_image
0,Mwani Wilkinson,F,"6' 5""",215 lbs,FR,"Las Vegas, NV",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4567590.png
1,Javonte Smart,G,"6' 4""",205 lbs,JR,"Baton Rouge, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396972.png
2,Trendon Watford,F,"6' 9""",240 lbs,SO,"Birmingham, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431675.png
3,Jalen Cook,G,"6' 0""",205 lbs,FR,"Walker, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433566.png
4,Darius Days,F,"6' 7""",245 lbs,JR,"Raleigh, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396978.png
5,Parker Edwards,G,"6' 2""",185 lbs,SO,"Covington, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398288.png
10,Brandon Egemo,G,"6' 0""",175 lbs,FR,"Los Angeles, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702409.png
11,Josh LeBlanc Sr.,F,"6' 7""",230 lbs,JR,"Baton Rouge, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397074.png
15,Aundre Hyatt,G,"6' 6""",225 lbs,SO,"Bronx, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396975.png
24,Cameron Thomas,G,"6' 4""",210 lbs,FR,"Chesapeake, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432174.png
25,Eric Gaines,G,"6' 2""",155 lbs,FR,"Lithonia, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4682883.png
32,Shareef O'Neal,F,"6' 10""",225 lbs,SO,"Los Angeles, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397130.png
34,Josh Gray,C,"6' 11""",255 lbs,FR,"Brooklyn, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4706679.png
