number,name,position,height,weight,class,hometown,player_image
0,Jalen Gabbidon,G,"6' 5""",190 lbs,JR,"Harrisburg, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279696.png
1,Eze Dike,G,"6' 2""",195 lbs,SO,"Montreal, PQ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398011.png
2,Eric Monroe,G,"6' 2""",175 lbs,SR,"San Diego, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066848.png
3,August Mahoney,G,"6' 4""",190 lbs,FR,"Saratoga Springs, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593361.png
5,Azar Swain,G,"6' 0""",185 lbs,JR,"Brockton, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279697.png
10,Matthue Cotton,G,"6' 5""",200 lbs,SO,"Voorhees, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398012.png
11,Michael Feinberg,G,"6' 4""",195 lbs,SO,"Hidden Hills, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398013.png
14,Jameel Alausa,F,"6' 7""",210 lbs,JR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279698.png
15,EJ Jarvis,F,"6' 8""",220 lbs,FR,"Washington, DC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431872.png
20,Paul Atkinson,F,"6' 10""",220 lbs,JR,"West Palm Beach, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279699.png
22,Austin Williams,F,"6' 8""",235 lbs,SR,"Jacksonville, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066849.png
30,Jake Lanford,F,"6' 10""",230 lbs,SO,"Charleston, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398014.png
33,Wyatt Yess,F,"6' 8""",220 lbs,JR,"St. Louis, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279700.png
35,Isaiah Kelly,F,"6' 7""",215 lbs,SO,"Augusta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398015.png
