number,name,position,height,weight,class,hometown,player_image
0,Brandon Martin,F,"6' 5""",220 lbs,JR,"Miami, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397834.png
1,Dalvin White,G,"5' 10""",170 lbs,JR,"Norcross, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397832.png
2,Cartier Jernigan,G,"6' 1""",180 lbs,SO,"Charlotte, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592765.png
3,Mysta Goodloe,G,"6' 4""",195 lbs,SO,"Winston-salem, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592766.png
4,Khydarius Smith,F,"6' 8""",210 lbs,SO,"Fort Mill, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433079.png
5,Bryson Mozone,G,"6' 6""",200 lbs,JR,"North Augusta, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397835.png
10,Tommy Bruner,G,"6' 1""",175 lbs,SO,"Columbia, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592767.png
12,Everette Hammond,G,"6' 3""",185 lbs,JR,"Silver Spring, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397833.png
13,Quentin Hodge,G,"6' 5""",180 lbs,FR,"Sumter, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702220.png
21,Khavon Moore,G,"6' 8""",220 lbs,SO,"Macon, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397083.png
22,Thomas Sheida,G,"6' 1""",185 lbs,FR,"Brisbane, QLD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592768.png
23,Dave Dickerson III,G,"6' 4""",205 lbs,FR,"Inman, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702221.png
25,Jatayveous Watson,F,"6' 8""",220 lbs,SO,"Newnan, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592770.png
34,Josh Aldrich,G,"6' 7""",205 lbs,JR,"Wilmington, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397838.png
35,Nevin Zink,C,"6' 9""",230 lbs,JR,"Newtown, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397839.png
