number,name,position,height,weight,class,hometown,player_image
1,Austin Fadal,G,"6' 4""",175 lbs,SO,"San Ramon, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397279.png
2,Steele Venters,G,"6' 7""",175 lbs,FR,"Ellensburg, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592579.png
4,Isaiah Amato,G,"6' 5""",175 lbs,FR,"Portland, OR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701566.png
5,Casson Rouse,G,"6' 2""",180 lbs,SO,"Lacey, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397280.png
10,Jacob Davison,G,"6' 4""",175 lbs,SR,"Long Beach, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066878.png
11,Jack Perry,G,"6' 2""",175 lbs,SR,"Melbourne, VIC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278600.png
15,Tyler Robertson,G,"6' 6""",200 lbs,SO,"Melbourne, VIC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592580.png
21,Victor Radocaj,F,"6' 9""",195 lbs,FR,"Richmond, BC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701569.png
22,Kaelan O'Neil,G,"6' 5""",180 lbs,FR,"Eugene, OR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701568.png
23,Jordan Veening,F,"6' 6""",205 lbs,SO,"Sumas, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397282.png
24,Kim Aiken Jr.,G,"6' 7""",215 lbs,JR,"Redlands, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278602.png
25,Michael Meadows,G,"6' 2""",175 lbs,SO,"Hollywood, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4339478.png
33,Jacob Groves,G,"6' 7""",185 lbs,SO,"Spokane, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592583.png
35,Tanner Groves,F,"6' 9""",235 lbs,JR,"Spokane, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278603.png
55,Ellis Magnuson,G,"6' 2""",190 lbs,SO,"Boise, ID",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592585.png
NA,Mutdung Bol,G,"6' 3""",145 lbs,FR,"Seattle, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701567.png
