number,name,position,height,weight,class,hometown,player_image
0,Coletrane Washington,G,"6' 4""",170 lbs,JR,"Sewickley, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397425.png
1,Lamar Oden Jr.,G,"6' 6""",210 lbs,FR,"Powder Springs, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4585866.png
4,Xavier Bell,G,"6' 3""",178 lbs,FR,"Wichita, KS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4612161.png
5,Zach Walton,G,"6' 6""",205 lbs,SR,"Morton, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397426.png
11,Camren Wynter,G,"6' 2""",175 lbs,JR,"Hempstead, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397427.png
12,Anto Keshgegian,G,"6' 3""",185 lbs,SR,"Media, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4402794.png
13,Tim Perry Jr.,F,"6' 10""",230 lbs,JR,"Cherry Hill, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279196.png
14,Luke House,G,"6' 4""",210 lbs,SO,"Norristown, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702744.png
15,Matey Juric,G,"5' 11""",193 lbs,JR,"Toronto, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397428.png
20,Julian Adams,G,"6' 1""",175 lbs,SR,"York, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4403943.png
21,Mate Okros,F,"6' 6""",193 lbs,SO,"Debrecen, Hungary",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592777.png
22,Amari Williams,F,"6' 10""",227 lbs,FR,"Nottingham, England",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702745.png
23,T.J. Bickerstaff,F,"6' 9""",207 lbs,SO,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592778.png
32,Tadas Kararinas,F,"6' 10""",210 lbs,SR,"Silute, Lithuania",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279198.png
51,James Butler,F,"6' 8""",242 lbs,SR,"Fairfax Station, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067138.png
55,Chuka Mekkam,G,"6' 1""",185 lbs,JR,"Portland, OR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702746.png
