number,name,position,height,weight,class,hometown,player_image
0,Evan Johnson,G,"5' 10""",165 lbs,FR,"Durham, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702109.png
1,Eliel Nsoseme,F,"6' 8""",225 lbs,JR,"Kinshasa, Congo",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278220.png
2,Justin Roberts,G,"6' 0""",170 lbs,JR,"Indianapolis, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397535.png
4,JoJo Toppin,G,"6' 5""",175 lbs,SO,"Brooklyn, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395717.png
10,Nelson Phillips,G,"6' 3""",185 lbs,JR,"Warner Robins, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397533.png
11,Corey Allen,G,"6' 1""",205 lbs,SR,"Ypsilanti, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067418.png
12,Kane Williams,G,"6' 3""",190 lbs,SR,"Douglasville, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280167.png
14,Chris Clerkley,F,"6' 8""",240 lbs,SR,--,https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4711720.png
21,Kalik Brooks,G,"6' 3""",170 lbs,SO,"Alpharetta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593901.png
23,Joe Jones III,C,"6' 9""",245 lbs,SO,"Buffalo, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593902.png
24,Collin Moore,G,"6' 3""",205 lbs,FR,"North Little Rock, AR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702110.png
25,Jalen Thomas,F,"6' 10""",230 lbs,SO,"Detroit, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593903.png
30,Kaleb Scott,F,"6' 6""",230 lbs,FR,"Fuquay-Varina, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702111.png
31,Zach Pina,G,"5' 8""",175 lbs,SO,"Peachtree City, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4610335.png
32,Ryan Boyce,G,"6' 6""",195 lbs,SO,"Memphis, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396636.png
35,Ahmid Bryant,F,"6' 5""",200 lbs,SR,"Fairburn, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4604350.png
