number,name,position,height,weight,class,hometown,player_image
0,Torrence Watson,G,"6' 5""",205 lbs,JR,"St. Louis, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396952.png
1,Xavier Pinson,G,"6' 2""",170 lbs,JR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396953.png
2,Drew Buggs,G,"6' 3""",195 lbs,SR,"Long Beach, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066911.png
4,Javon Pickett,G,"6' 5""",220 lbs,JR,"Belleville, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396954.png
5,Mitchell Smith,F,"6' 10""",221 lbs,SR,"Van Buren, AR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066235.png
11,Ed Chang,F,"6' 8""",215 lbs,JR,"Papillion, NE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397370.png
12,Dru Smith,G,"6' 3""",203 lbs,SR,"Evansville, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066993.png
13,Mark Smith,G,"6' 5""",220 lbs,SR,"Edwardsville, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277939.png
15,Sean Durugordon,G,"6' 7""",215 lbs,FR,--,https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4713089.png
23,Jeremiah Tilmon,F,"6' 10""",260 lbs,SR,"East Saint Louis, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278105.png
24,Kobe Brown,F,"6' 7""",240 lbs,SO,"Huntsville, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431752.png
32,Jordan Wilmore,F,"7' 3""",245 lbs,FR,"Laurel, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433202.png
42,Parker Braun,F,"6' 8""",217 lbs,SO,"Overland Park, KS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396957.png
