number,name,position,height,weight,class,hometown,player_image
0,Marquis Godwin,G,"6' 5""",195 lbs,JR,"Hampton, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279093.png
1,Russell Dean,G,"6' 4""",200 lbs,SO,"Columbia, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592665.png
3,Davion Warren,G,"6' 6""",210 lbs,SR,"Buffalo, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592666.png
4,Raymond Bethea Jr.,G,"6' 6""",195 lbs,--,"Atlantic City, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398163.png
5,Dajour Dickens,F,"7' 0""",215 lbs,JR,"Hampton, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278576.png
11,Amir Nesbitt,G,"6' 1""",180 lbs,FR,"Newport News, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703820.png
12,Chris Shelton,G,"6' 4""",190 lbs,SO,"Louisa, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592667.png
13,Edward Oliver-Hampton,F,"6' 7""",190 lbs,SR,"Prince George County, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592668.png
15,Saheem Anthony,G,"6' 7""",200 lbs,SR,"Brooklyn, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592669.png
20,Tyler Chatman,G,"6' 3""",180 lbs,FR,"Suffolk, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703821.png
22,Elijah Seward,G,"6' 0""",190 lbs,FR,"Richmond, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703822.png
23,Daniel Banister,G,"6' 5""",190 lbs,SO,"Chesapeake, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592670.png
25,Bryce Earle,G,"6' 0""",--,SO,"Columbia, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4598799.png
33,Najee Thomas,F,"6' 10""",210 lbs,FR,"Fayetteville, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703823.png
