number,name,position,height,weight,class,hometown,player_image
0,Keshad Johnson,F,"6' 7""",210 lbs,SO,"Oakland, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431786.png
2,Adam Seiko,G,"6' 3""",210 lbs,JR,"Boston, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278704.png
3,Terrell Gomez,G,"5' 8""",165 lbs,SR,"Los Angeles, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278736.png
4,Trey Pulliam,G,"6' 3""",180 lbs,SR,"Bryan, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593083.png
5,Lamont Butler,G,"6' 0""",200 lbs,FR,"Moreno Valley, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433183.png
10,Keith Dinwiddie Jr.,G,"6' 0""",185 lbs,FR,"Los Angeles, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4586026.png
11,Matt Mitchell,F,"6' 6""",235 lbs,SR,"Riverside, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278706.png
12,Che Evans,F,"6' 5""",210 lbs,FR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432358.png
14,Cade Alger,F,"6' 9""",190 lbs,FR,"Ripon, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431879.png
20,Jordan Schakel,G,"6' 6""",200 lbs,SR,"Torrance, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278707.png
21,Jared Barnett,G,"6' 1""",145 lbs,SO,"Los Angeles, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593084.png
23,Joshua Tomaic,F,"6' 9""",230 lbs,SR,"Lanzarote, Canary Islands",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066375.png
24,Tyler Broughton,G,"6' 4""",190 lbs,FR,"Ladera Ranch, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702879.png
31,Nathan Mensah,F,"6' 10""",230 lbs,JR,"Accra, Ghana",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397371.png
32,Derek Morhar,G,"6' 5""",165 lbs,FR,"Calabasas, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702880.png
33,Aguek Arop,F,"6' 6""",220 lbs,JR,"Omaha, NE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397368.png
42,Triston Broughton,G,"6' 4""",190 lbs,FR,"Ladera Ranch, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702881.png
