number,name,position,height,weight,class,hometown,player_image
1,Josh Hemmings,F,"6' 9""",230 lbs,FR,"Toronto, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702959.png
2,Luka Sakota,G,"6' 6""",195 lbs,SO,"Etobicoke, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593336.png
3,Idan Tretout,G,"6' 4""",200 lbs,SO,"Brooklyn, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432930.png
4,Chris Ledlum,F,"6' 6""",225 lbs,SO,"Brooklyn, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431728.png
5,Rio Haskett,G,"6' 3""",195 lbs,SR,"Richmond, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279556.png
10,Noah Kirkwood,G,"6' 7""",215 lbs,JR,"Ottawa, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397968.png
11,Evan Nelson,G,"6' 2""",170 lbs,FR,"Tucson, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702960.png
12,Spencer Freedman,G,"6' 0""",170 lbs,JR,"Pacific Palisades, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397969.png
20,Samuel Silverstein,G,"6' 6""",195 lbs,FR,"Glencoe, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702961.png
21,Mason Forbes,F,"6' 8""",205 lbs,JR,"Folsom, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397970.png
22,Justice Ajogbor,F,"6' 10""",255 lbs,FR,"Benin City, Nigeria",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702962.png
24,Kale Catchings,F,"6' 6""",220 lbs,JR,"O' Fallon, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397971.png
25,Ciaran Brayboy,F,"6' 9""",230 lbs,SO,"Glencoe, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431842.png
30,Danilo Djuricic,F,"6' 8""",215 lbs,SR,"Brampton, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279557.png
32,Tommy O'Neil,F,"6' 8""",210 lbs,SO,"Lexington, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432067.png
33,Reed Farley,G,"6' 4""",195 lbs,SR,"La Jolla, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279558.png
