number,name,position,height,weight,class,hometown,player_image
0,Khalil Shabazz,G,"6' 1""",170 lbs,JR,"Seattle, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397745.png
1,Jamaree Bouyea,G,"6' 2""",180 lbs,SR,"Seaside, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280245.png
2,Justin Bieker,G,"6' 5""",175 lbs,FR,"Portland, OR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593799.png
3,Isaiah Hawthorne,F,"6' 8""",205 lbs,FR,"Tracy, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431975.png
5,Julian Rishwain,G,"6' 5""",190 lbs,SO,"Los Angeles, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431875.png
10,Josh Kunen,F,"6' 8""",210 lbs,SO,"Melbourne, VIC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432026.png
11,Damari Milstead,G,"6' 2""",195 lbs,JR,"Oakland, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280171.png
12,Trevante Anderson,G,"6' 2""",185 lbs,JR,"Tacoma, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397741.png
14,Anthony Roy,G,"6' 3""",175 lbs,FR,"Oakland, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701189.png
15,Maj Dusanic,F,"6' 8""",215 lbs,FR,"Ljubljana, Slovenia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701190.png
22,Dzmitry Ryuny,F,"6' 9""",205 lbs,JR,"Minsk, Belarus",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397744.png
31,Jonas Visser,C,"6' 10""",240 lbs,SO,"Amsterdam, Netherlands",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593800.png
34,Taavi Jurkatamm,F,"6' 9""",210 lbs,SR,"Tallin, Estonia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280248.png
43,Samba Kane,C,"7' 0""",220 lbs,JR,"Dakar, Senegal",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397005.png
45,Emmanuel Nwabueze,G,"6' 3""",215 lbs,JR,"San Francisco, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593801.png
